# x_m,y_m,w_tr_right_m,w_tr_left_m
-51.2045,32.7392,1.0413,1.0413
-51.2045,32.6742,1.0413,1.0413
-51.1395,32.6091,1.0530,1.0530
-51.1395,32.5441,1.0413,1.0413
-51.0744,32.4790,1.0713,1.0713
-51.0094,32.4140,1.0413,1.0413
-51.0094,32.3489,1.0530,1.0530
-50.9443,32.2839,1.0413,1.0413
-50.9443,32.2188,1.0413,1.0413
-50.8793,32.1538,1.0413,1.0413
-50.8793,32.0887,1.0413,1.0413
-50.8142,32.0237,1.0530,1.0530
-50.8142,31.9586,1.0413,1.0413
-50.7492,31.8936,1.0713,1.0713
-50.6841,31.8285,1.0413,1.0413
-50.6841,31.7635,1.0530,1.0530
-50.6191,31.6984,1.0413,1.0413
-50.6191,31.6334,1.0413,1.0413
-50.5540,31.5683,1.0413,1.0413
-50.5540,31.5033,1.0413,1.0413
-50.4890,31.4382,1.0530,1.0530
-50.4890,31.3732,1.0413,1.0413
-50.4239,31.3081,1.0713,1.0713
-50.3589,31.2431,1.0413,1.0413
-50.3589,31.1780,1.0530,1.0530
-50.2938,31.1130,1.0413,1.0413
-50.2938,31.0479,1.0413,1.0413
-50.2288,30.9829,1.0530,1.0530
-50.2288,30.9178,1.0413,1.0413
-50.1637,30.8528,1.0713,1.0713
-50.0987,30.7877,1.0413,1.0413
-50.0987,30.7227,1.0530,1.0530
-50.0336,30.6576,1.0413,1.0413
-50.0336,30.5926,1.0413,1.0413
-49.9686,30.5275,1.0413,1.0413
-49.9686,30.4625,1.0413,1.0413
-49.9035,30.3974,1.0530,1.0530
-49.9035,30.3324,1.0413,1.0413
-49.8385,30.2673,1.0713,1.0713
-49.7734,30.2023,1.0413,1.0413
-49.7734,30.1372,1.0530,1.0530
-49.7084,30.0722,1.0413,1.0413
-49.7084,30.0071,1.0413,1.0413
-49.6433,29.9421,1.0413,1.0413
-49.6433,29.8770,1.0413,1.0413
-49.5783,29.8120,1.0530,1.0530
-49.5783,29.7469,1.0413,1.0413
-49.5132,29.6819,1.0713,1.0713
-49.4482,29.6168,1.0413,1.0413
-49.4482,29.5518,1.0530,1.0530
-49.3831,29.4867,1.0413,1.0413
-49.3831,29.4217,1.0413,1.0413
-49.3181,29.3566,1.0530,1.0530
-49.3181,29.2916,1.0413,1.0413
-49.2530,29.2265,1.0713,1.0713
-49.1880,29.1615,1.0413,1.0413
-49.1880,29.0964,1.0530,1.0530
-49.1229,29.0314,1.0413,1.0413
-49.1229,28.9663,1.0413,1.0413
-49.0579,28.9013,1.0413,1.0413
-49.0579,28.8362,1.0413,1.0413
-48.9928,28.7712,1.0530,1.0530
-48.9928,28.7061,1.0413,1.0413
-48.9278,28.6411,1.0713,1.0713
-48.8627,28.5760,1.0413,1.0413
-48.8627,28.5110,1.0530,1.0530
-48.7977,28.4459,1.0413,1.0413
-48.7977,28.3809,1.0413,1.0413
-48.7326,28.3158,1.0530,1.0530
-48.7326,28.2508,1.0413,1.0413
-48.6676,28.1857,1.0713,1.0713
-48.6025,28.1207,1.0413,1.0413
-48.6025,28.0556,1.0530,1.0530
-48.5375,27.9906,1.0413,1.0413
-48.5375,27.9255,1.0413,1.0413
-48.4724,27.8605,1.0413,1.0413
-48.4724,27.7954,1.0413,1.0413
-48.4074,27.7304,1.0530,1.0530
-48.4074,27.6653,1.0396,1.0396
-48.3423,27.6003,1.0530,1.0530
-48.2773,27.5352,1.0413,1.0413
-48.2773,27.4702,1.0413,1.0413
-48.2122,27.4051,1.0413,1.0413
-48.2122,27.3401,1.0413,1.0413
-48.1472,27.2750,1.0530,1.0530
-48.1472,27.2100,1.0413,1.0413
-48.0821,27.1449,1.0713,1.0713
-48.0171,27.0799,1.0413,1.0413
-48.0171,27.0148,1.0530,1.0530
-47.9520,26.9498,1.0413,1.0413
-47.9520,26.8847,1.0413,1.0413
-47.8870,26.8197,1.0530,1.0530
-47.8870,26.7546,1.0413,1.0413
-47.8219,26.6896,1.0713,1.0713
-47.7569,26.6245,1.0413,1.0413
-47.7569,26.5595,1.0530,1.0530
-47.6918,26.4944,1.0413,1.0413
-47.6918,26.4294,1.0413,1.0413
-47.6268,26.3643,1.0530,1.0530
-47.6268,26.2993,1.0413,1.0413
-47.5617,26.2342,1.0713,1.0713
-47.4967,26.1692,1.0413,1.0413
-47.4967,26.1041,1.0530,1.0530
-47.4316,26.0391,1.0413,1.0413
-47.4316,25.9740,1.0413,1.0413
-47.3666,25.9090,1.0530,1.0530
-47.3666,25.8439,1.0396,1.0396
-47.3015,25.7789,1.0530,1.0530
-47.2365,25.7138,1.0413,1.0413
-47.2365,25.6488,1.0413,1.0413
-47.1714,25.5837,1.0413,1.0413
-47.1714,25.5187,1.0413,1.0413
-47.1064,25.4536,1.0530,1.0530
-47.1064,25.3886,1.0396,1.0396
-47.0413,25.3235,1.0530,1.0530
-46.9763,25.2585,1.0413,1.0413
-46.9763,25.1934,1.0413,1.0413
-46.9112,25.1284,1.0530,1.0530
-46.9112,25.0633,1.0413,1.0413
-46.8462,24.9983,1.0713,1.0713
-46.7811,24.9332,1.0413,1.0413
-46.7811,24.8682,1.0530,1.0530
-46.7161,24.8031,1.0530,1.0530
-46.7161,24.7381,1.0413,1.0413
-46.6510,24.6730,1.0713,1.0713
-46.5860,24.6080,1.0413,1.0413
-46.5860,24.5429,1.0530,1.0530
-46.5209,24.4779,1.0530,1.0530
-46.5209,24.4128,1.0396,1.0396
-46.4559,24.3478,1.0530,1.0530
-46.3908,24.2827,1.0530,1.0530
-46.3908,24.2177,1.0396,1.0396
-46.3258,24.1526,1.0530,1.0530
-46.2607,24.0876,1.0530,1.0530
-46.2607,24.0225,1.0396,1.0396
-46.1957,23.9575,1.0530,1.0530
-46.1306,23.8924,1.0530,1.0530
-46.0656,23.8274,1.0396,1.0396
-46.0656,23.7623,1.0396,1.0396
-46.0005,23.6973,1.0530,1.0530
-45.9355,23.6322,1.0530,1.0530
-45.8704,23.5672,1.0396,1.0396
-45.8704,23.5021,1.0396,1.0396
-45.8054,23.4371,1.0530,1.0530
-45.7403,23.3720,1.0730,1.0730
-45.6753,23.3070,1.0530,1.0530
-45.6102,23.2419,1.0396,1.0396
-45.5452,23.1769,1.0328,1.0328
-45.5452,23.1118,1.0396,1.0396
-45.4801,23.0468,1.0530,1.0530
-45.4151,22.9817,1.0730,1.0730
-45.3500,22.9167,1.0779,1.0779
-45.2850,22.8516,1.0779,1.0779
-45.2199,22.7866,1.0779,1.0779
-45.1549,22.7215,1.0779,1.0779
-45.0898,22.6565,1.0779,1.0779
-45.0248,22.5914,1.0779,1.0779
-44.9597,22.5264,1.0730,1.0730
-44.8947,22.4613,1.0530,1.0530
-44.8296,22.3963,1.0396,1.0396
-44.7646,22.3963,1.0328,1.0328
-44.6995,22.3312,1.0396,1.0396
-44.6345,22.2662,1.0530,1.0530
-44.5694,22.2011,1.0730,1.0730
-44.5044,22.1361,1.0530,1.0530
-44.4393,22.0710,1.0396,1.0396
-44.3743,22.0710,1.0396,1.0396
-44.3092,22.0060,1.0530,1.0530
-44.2442,21.9409,1.0530,1.0530
-44.1791,21.8759,1.0396,1.0396
-44.1141,21.8759,1.0396,1.0396
-44.0490,21.8108,1.0530,1.0530
-43.9840,21.7458,1.0530,1.0530
-43.9189,21.6807,1.0396,1.0396
-43.8539,21.6807,1.0530,1.0530
-43.7888,21.6157,1.0530,1.0530
-43.7238,21.5506,1.0396,1.0396
-43.6587,21.5506,1.0530,1.0530
-43.5937,21.4856,1.0530,1.0530
-43.5286,21.4205,1.0396,1.0396
-43.4636,21.4205,1.0530,1.0530
-43.3985,21.3555,1.0530,1.0530
-43.3335,21.2904,1.0396,1.0396
-43.2684,21.2904,1.0530,1.0530
-43.2034,21.2254,1.0530,1.0530
-43.1383,21.1603,1.0396,1.0396
-43.0733,21.1603,1.0530,1.0530
-43.0082,21.0953,1.0530,1.0530
-42.9432,21.0302,1.0396,1.0396
-42.8781,21.0302,1.0530,1.0530
-42.8131,20.9652,1.0530,1.0530
-42.7480,20.9001,1.0396,1.0396
-42.6830,20.9001,1.0530,1.0530
-42.6179,20.8351,1.0530,1.0530
-42.5529,20.7700,1.0396,1.0396
-42.4878,20.7700,1.0530,1.0530
-42.4228,20.7050,1.0530,1.0530
-42.3577,20.6399,1.0396,1.0396
-42.2927,20.6399,1.0530,1.0530
-42.2276,20.5749,1.0413,1.0413
-42.1626,20.5749,1.0413,1.0413
-42.0975,20.5098,1.0413,1.0413
-42.0325,20.5098,1.0413,1.0413
-41.9674,20.4448,1.0530,1.0530
-41.9024,20.4448,1.0413,1.0413
-41.8373,20.3797,1.0713,1.0713
-41.7723,20.3147,1.0413,1.0413
-41.7072,20.3147,1.0680,1.0680
-41.6422,20.3147,1.0413,1.0413
-41.5771,20.2496,1.0463,1.0463
-41.5121,20.2496,1.0413,1.0413
-41.4470,20.1846,1.0413,1.0413
-41.3820,20.1846,1.0463,1.0463
-41.3169,20.1195,1.0413,1.0413
-41.2519,20.1195,1.0680,1.0680
-41.1868,20.1195,1.0413,1.0413
-41.1218,20.0545,1.0463,1.0463
-41.0567,20.0545,1.0463,1.0463
-40.9917,19.9894,1.0413,1.0413
-40.9266,19.9894,1.0680,1.0680
-40.8616,19.9894,1.0463,1.0463
-40.7965,19.9244,1.0463,1.0463
-40.7315,19.9244,1.0680,1.0680
-40.6664,19.9244,1.0463,1.0463
-40.6014,19.8593,1.0463,1.0463
-40.5363,19.8593,1.0680,1.0680
-40.4713,19.8593,1.0463,1.0463
-40.4062,19.7943,1.0413,1.0413
-40.3412,19.7943,1.0530,1.0530
-40.2761,19.7943,1.0463,1.0463
-40.2111,19.7943,1.0242,1.0242
-40.1460,19.7292,1.0463,1.0463
-40.0810,19.7292,1.0530,1.0530
-40.0159,19.7292,1.0413,1.0413
-39.9509,19.6642,1.0413,1.0413
-39.8858,19.6642,1.0530,1.0530
-39.8208,19.6642,1.0530,1.0530
-39.7557,19.6642,1.0413,1.0413
-39.6907,19.6642,1.0242,1.0242
-39.6256,19.5991,1.0530,1.0530
-39.5606,19.5991,1.0530,1.0530
-39.4955,19.5991,1.0413,1.0413
-39.4305,19.5341,1.0328,1.0328
-39.3654,19.5341,1.0413,1.0413
-39.3004,19.5341,1.0530,1.0530
-39.2353,19.5341,1.0413,1.0413
-39.1703,19.4690,1.0242,1.0242
-39.1052,19.4690,1.0328,1.0328
-39.0402,19.4690,1.0413,1.0413
-38.9751,19.4690,1.0530,1.0530
-38.9101,19.4690,1.0530,1.0530
-38.8450,19.4690,1.0413,1.0413
-38.7800,19.4040,1.0277,1.0277
-38.7149,19.4040,1.0328,1.0328
-38.6499,19.4040,1.0413,1.0413
-38.5848,19.4040,1.0530,1.0530
-38.5198,19.4040,1.0413,1.0413
-38.4547,19.4040,1.0328,1.0328
-38.3897,19.4040,1.0277,1.0277
-38.3246,19.4040,1.0259,1.0259
-38.2596,19.3389,1.0413,1.0413
-38.1945,19.3389,1.0530,1.0530
-38.1295,19.3389,1.0530,1.0530
-38.0644,19.3389,1.0413,1.0413
-37.9994,19.3389,1.0328,1.0328
-37.9343,19.3389,1.0277,1.0277
-37.8693,19.3389,1.0259,1.0259
-37.8042,19.2739,1.0328,1.0328
-37.7392,19.2739,1.0413,1.0413
-37.6741,19.2739,1.0530,1.0530
-37.6091,19.2739,1.0680,1.0680
-37.5440,19.2739,1.0530,1.0530
-37.4790,19.2739,1.0413,1.0413
-37.4139,19.2088,1.0259,1.0259
-37.3489,19.2088,1.0259,1.0259
-37.2838,19.2088,1.0259,1.0259
-37.2188,19.2088,1.0277,1.0277
-37.1537,19.2088,1.0328,1.0328
-37.0887,19.2088,1.0413,1.0413
-37.0236,19.2088,1.0530,1.0530
-36.9586,19.2088,1.0680,1.0680
-36.8935,19.2088,1.0861,1.0861
-36.8285,19.2088,1.0680,1.0680
-36.7634,19.2088,1.0530,1.0530
-36.6984,19.2088,1.0413,1.0413
-36.6333,19.2088,1.0328,1.0328
-36.5683,19.2088,1.0277,1.0277
-36.5032,19.2088,1.0259,1.0259
-36.4382,19.2088,1.0259,1.0259
-36.3731,19.2088,1.0259,1.0259
-36.3081,19.2088,1.0259,1.0259
-36.2430,19.2088,1.0259,1.0259
-36.1780,19.1438,1.0259,1.0259
-36.1129,19.1438,1.0259,1.0259
-36.0479,19.1438,1.0259,1.0259
-35.9828,19.1438,1.0259,1.0259
-35.9178,19.2088,1.0259,1.0259
-35.8527,19.2088,1.0259,1.0259
-35.7877,19.2088,1.0259,1.0259
-35.7226,19.2088,1.0259,1.0259
-35.6576,19.2088,1.0259,1.0259
-35.5925,19.2088,1.0259,1.0259
-35.5275,19.2088,1.0277,1.0277
-35.4624,19.2088,1.0328,1.0328
-35.3974,19.2088,1.0413,1.0413
-35.3323,19.2088,1.0530,1.0530
-35.2673,19.2088,1.0680,1.0680
-35.2022,19.2088,1.0680,1.0680
-35.1372,19.2088,1.0530,1.0530
-35.0721,19.2088,1.0413,1.0413
-35.0071,19.2088,1.0328,1.0328
-34.9420,19.2739,1.0259,1.0259
-34.8770,19.2739,1.0259,1.0259
-34.8119,19.2739,1.0277,1.0277
-34.7469,19.2739,1.0328,1.0328
-34.6818,19.2739,1.0413,1.0413
-34.6168,19.2739,1.0530,1.0530
-34.5517,19.3389,1.0052,1.0052
-34.4867,19.3389,1.0242,1.0242
-34.4216,19.3389,1.0277,1.0277
-34.3566,19.3389,1.0328,1.0328
-34.2915,19.3389,1.0413,1.0413
-34.2265,19.3389,1.0530,1.0530
-34.1614,19.3389,1.0413,1.0413
-34.0964,19.3389,1.0328,1.0328
-34.0313,19.3389,1.0242,1.0242
-33.9663,19.4040,1.0413,1.0413
-33.9012,19.4040,1.0530,1.0530
-33.8362,19.4040,1.0413,1.0413
-33.7711,19.4690,1.0242,1.0242
-33.7061,19.4690,1.0413,1.0413
-33.6410,19.4690,1.0530,1.0530
-33.5760,19.4690,1.0530,1.0530
-33.5109,19.5341,1.0242,1.0242
-33.4459,19.5341,1.0413,1.0413
-33.3808,19.5341,1.0530,1.0530
-33.3158,19.5341,1.0463,1.0463
-33.2507,19.5991,1.0242,1.0242
-33.1857,19.5991,1.0463,1.0463
-33.1206,19.5991,1.0463,1.0463
-33.0556,19.5991,1.0242,1.0242
-32.9905,19.6642,1.0463,1.0463
-32.9255,19.6642,1.0530,1.0530
-32.8604,19.6642,1.0413,1.0413
-32.7954,19.7292,1.0463,1.0463
-32.7303,19.7292,1.0680,1.0680
-32.6653,19.7292,1.0413,1.0413
-32.6002,19.7943,1.0463,1.0463
-32.5352,19.7943,1.0463,1.0463
-32.4701,19.7943,1.0242,1.0242
-32.4051,19.8593,1.0463,1.0463
-32.3400,19.8593,1.0463,1.0463
-32.2750,19.9244,1.0413,1.0413
-32.2099,19.9244,1.0680,1.0680
-32.1449,19.9244,1.0413,1.0413
-32.0798,19.9894,1.0463,1.0463
-32.0148,19.9894,1.0413,1.0413
-31.9497,20.0545,1.0413,1.0413
-31.8847,20.0545,1.0463,1.0463
-31.8196,20.1195,1.0413,1.0413
-31.7546,20.1195,1.0680,1.0680
-31.6895,20.1195,1.0413,1.0413
-31.6245,20.1846,1.0713,1.0713
-31.5594,20.1846,1.0413,1.0413
-31.4944,20.2496,1.0713,1.0713
-31.4293,20.2496,1.0413,1.0413
-31.3643,20.3147,1.0713,1.0713
-31.2992,20.3147,1.0413,1.0413
-31.2342,20.3797,1.0713,1.0713
-31.1691,20.3797,1.0413,1.0413
-31.1041,20.4448,1.0713,1.0713
-31.0390,20.5098,1.0413,1.0413
-30.9740,20.5098,1.0530,1.0530
-30.9089,20.5749,1.0413,1.0413
-30.8439,20.5749,1.0413,1.0413
-30.7788,20.6399,1.0413,1.0413
-30.7138,20.6399,1.0413,1.0413
-30.6487,20.7050,1.0530,1.0530
-30.5837,20.7050,1.0396,1.0396
-30.5186,20.7700,1.0530,1.0530
-30.4536,20.8351,1.0530,1.0530
-30.3885,20.8351,1.0396,1.0396
-30.3235,20.9001,1.0530,1.0530
-30.2584,20.9652,1.0413,1.0413
-30.1934,20.9652,1.0396,1.0396
-30.1283,21.0302,1.0530,1.0530
-30.0633,21.0302,1.0174,1.0174
-29.9982,21.0953,1.0396,1.0396
-29.9332,21.1603,1.0530,1.0530
-29.8681,21.2254,1.0530,1.0530
-29.8031,21.2254,1.0396,1.0396
-29.7380,21.2904,1.0530,1.0530
-29.6730,21.3555,1.0530,1.0530
-29.6079,21.4205,1.0396,1.0396
-29.5429,21.4205,1.0328,1.0328
-29.4778,21.4856,1.0396,1.0396
-29.4128,21.5506,1.0530,1.0530
-29.3477,21.6157,1.0530,1.0530
-29.2827,21.6807,1.0396,1.0396
-29.2176,21.6807,1.0328,1.0328
-29.1526,21.7458,1.0396,1.0396
-29.0875,21.8108,1.0530,1.0530
-29.0225,21.8759,1.0730,1.0730
-28.9574,21.9409,1.0730,1.0730
-28.8924,22.0060,1.0530,1.0530
-28.8273,22.0710,1.0396,1.0396
-28.7623,22.1361,1.0328,1.0328
-28.6972,22.2011,1.0328,1.0328
-28.6322,22.2662,1.0328,1.0328
-28.5671,22.3312,1.0328,1.0328
-28.5021,22.3963,1.0328,1.0328
-28.4370,22.4613,1.0328,1.0328
-28.3720,22.5264,1.0328,1.0328
-28.3069,22.5914,1.0328,1.0328
-28.2419,22.6565,1.0328,1.0328
-28.1768,22.7215,1.0396,1.0396
-28.1118,22.7866,1.0530,1.0530
-28.0467,22.8516,1.0730,1.0730
-27.9817,22.9167,1.0779,1.0779
-27.9166,22.9817,1.0730,1.0730
-27.8516,23.0468,1.0530,1.0530
-27.7865,23.1118,1.0396,1.0396
-27.7865,23.1769,1.0328,1.0328
-27.7215,23.2419,1.0396,1.0396
-27.6564,23.3070,1.0530,1.0530
-27.5914,23.3720,1.0396,1.0396
-27.5914,23.4371,1.0328,1.0328
-27.5263,23.5021,1.0396,1.0396
-27.4613,23.5672,1.0530,1.0530
-27.3962,23.6322,1.0530,1.0530
-27.3962,23.6973,1.0396,1.0396
-27.3312,23.7623,1.0530,1.0530
-27.2661,23.8274,1.0530,1.0530
-27.2661,23.8924,1.0396,1.0396
-27.2011,23.9575,1.0530,1.0530
-27.1360,24.0225,1.0530,1.0530
-27.1360,24.0876,1.0396,1.0396
-27.0710,24.1526,1.0530,1.0530
-27.0059,24.2177,1.0413,1.0413
-27.0059,24.2827,1.0413,1.0413
-26.9409,24.3478,1.0530,1.0530
-26.9409,24.4128,1.0396,1.0396
-26.8758,24.4779,1.0530,1.0530
-26.8108,24.5429,1.0413,1.0413
-26.8108,24.6080,1.0413,1.0413
-26.7457,24.6730,1.0413,1.0413
-26.7457,24.7381,1.0413,1.0413
-26.6807,24.8031,1.0530,1.0530
-26.6807,24.8682,1.0413,1.0413
-26.6156,24.9332,1.0713,1.0713
-26.6156,24.9983,1.0413,1.0413
-26.5506,25.0633,1.0713,1.0713
-26.5506,25.1284,1.0413,1.0413
-26.4855,25.1934,1.0713,1.0713
-26.4855,25.2585,1.0413,1.0413
-26.4205,25.3235,1.0713,1.0713
-26.4205,25.3886,1.0413,1.0413
-26.3554,25.4536,1.0713,1.0713
-26.3554,25.5187,1.0413,1.0413
-26.2904,25.5837,1.0713,1.0713
-26.2904,25.6488,1.0413,1.0413
-26.2253,25.7138,1.0680,1.0680
-26.2253,25.7789,1.0413,1.0413
-26.1603,25.8439,1.0463,1.0463
-26.1603,25.9090,1.0413,1.0413
-26.0952,25.9740,1.0413,1.0413
-26.0952,26.0391,1.0413,1.0413
-26.0302,26.1041,1.0413,1.0413
-26.0302,26.1692,1.0413,1.0413
-26.0302,26.2342,1.0122,1.0122
-25.9651,26.2993,1.0463,1.0463
-25.9651,26.3643,1.0242,1.0242
-25.9001,26.4294,1.0680,1.0680
-25.9001,26.4944,1.0413,1.0413
-25.8350,26.5595,1.0680,1.0680
-25.8350,26.6245,1.0413,1.0413
-25.7700,26.6896,1.0463,1.0463
-25.7700,26.7546,1.0413,1.0413
-25.7049,26.8197,1.0413,1.0413
-25.7049,26.8847,1.0413,1.0413
-25.6399,26.9498,1.0413,1.0413
-25.6399,27.0148,1.0463,1.0463
-25.6399,27.0799,1.0242,1.0242
-25.5748,27.1449,1.0680,1.0680
-25.5748,27.2100,1.0413,1.0413
-25.5098,27.2750,1.0680,1.0680
-25.5098,27.3401,1.0413,1.0413
-25.4447,27.4051,1.0463,1.0463
-25.4447,27.4702,1.0413,1.0413
-25.3797,27.5352,1.0413,1.0413
-25.3797,27.6003,1.0413,1.0413
-25.3146,27.6653,1.0413,1.0413
-25.3146,27.7304,1.0463,1.0463
-25.3146,27.7954,1.0242,1.0242
-25.2496,27.8605,1.0680,1.0680
-25.2496,27.9255,1.0413,1.0413
-25.1845,27.9906,1.0680,1.0680
-25.1845,28.0556,1.0413,1.0413
-25.1195,28.1207,1.0463,1.0463
-25.1195,28.1857,1.0413,1.0413
-25.0544,28.2508,1.0413,1.0413
-25.0544,28.3158,1.0413,1.0413
-24.9894,28.3809,1.0413,1.0413
-24.9894,28.4459,1.0463,1.0463
-24.9894,28.5110,1.0242,1.0242
-24.9243,28.5760,1.0680,1.0680
-24.9243,28.6411,1.0413,1.0413
-24.8593,28.7061,1.0713,1.0713
-24.8593,28.7712,1.0413,1.0413
-24.7942,28.8362,1.0713,1.0713
-24.7942,28.9013,1.0413,1.0413
-24.7292,28.9663,1.0680,1.0680
-24.7292,29.0314,1.0413,1.0413
-24.6641,29.0964,1.0463,1.0463
-24.6641,29.1615,1.0413,1.0413
-24.5991,29.2265,1.0413,1.0413
-24.5991,29.2916,1.0413,1.0413
-24.5340,29.3566,1.0413,1.0413
-24.5340,29.4217,1.0413,1.0413
-24.5340,29.4867,1.0122,1.0122
-24.4690,29.5518,1.0463,1.0463
-24.4690,29.6168,1.0242,1.0242
-24.4039,29.6819,1.0680,1.0680
-24.4039,29.7469,1.0413,1.0413
-24.3389,29.8120,1.0713,1.0713
-24.3389,29.8770,1.0413,1.0413
-24.2738,29.9421,1.0713,1.0713
-24.2738,30.0071,1.0413,1.0413
-24.2088,30.0722,1.0713,1.0713
-24.2088,30.1372,1.0413,1.0413
-24.1437,30.2023,1.0713,1.0713
-24.1437,30.2673,1.0413,1.0413
-24.0787,30.3324,1.0713,1.0713
-24.0787,30.3974,1.0413,1.0413
-24.0136,30.4625,1.0713,1.0713
-24.0136,30.5275,1.0413,1.0413
-23.9486,30.5926,1.0713,1.0713
-23.9486,30.6576,1.0413,1.0413
-23.8835,30.7227,1.0713,1.0713
-23.8835,30.7877,1.0413,1.0413
-23.8185,30.8528,1.0713,1.0713
-23.8185,30.9178,1.0413,1.0413
-23.7534,30.9829,1.0713,1.0713
-23.7534,31.0479,1.0413,1.0413
-23.6884,31.1130,1.0713,1.0713
-23.6884,31.1780,1.0413,1.0413
-23.6233,31.2431,1.0713,1.0713
-23.5583,31.3081,1.0413,1.0413
-23.5583,31.3732,1.0530,1.0530
-23.4932,31.4382,1.0413,1.0413
-23.4932,31.5033,1.0413,1.0413
-23.4282,31.5683,1.0413,1.0413
-23.4282,31.6334,1.0413,1.0413
-23.3631,31.6984,1.0530,1.0530
-23.3631,31.7635,1.0396,1.0396
-23.2981,31.8285,1.0530,1.0530
-23.2330,31.8936,1.0413,1.0413
-23.2330,31.9586,1.0413,1.0413
-23.1680,32.0237,1.0413,1.0413
-23.1680,32.0887,1.0396,1.0396
-23.1029,32.1538,1.0530,1.0530
-23.1029,32.2188,1.0174,1.0174
-23.0379,32.2839,1.0413,1.0413
-22.9728,32.3489,1.0530,1.0530
-22.9728,32.4140,1.0396,1.0396
-22.9078,32.4790,1.0530,1.0530
-22.8427,32.5441,1.0530,1.0530
-22.8427,32.6091,1.0396,1.0396
-22.7777,32.6742,1.0530,1.0530
-22.7126,32.7392,1.0530,1.0530
-22.7126,32.8043,1.0328,1.0328
-22.6476,32.8693,1.0396,1.0396
-22.5825,32.9344,1.0530,1.0530
-22.5175,32.9994,1.0530,1.0530
-22.5175,33.0645,1.0328,1.0328
-22.4524,33.1295,1.0396,1.0396
-22.3874,33.1946,1.0530,1.0530
-22.3223,33.2596,1.0730,1.0730
-22.2573,33.3247,1.0530,1.0530
-22.1922,33.3897,1.0396,1.0396
-22.1922,33.4548,1.0328,1.0328
-22.1272,33.5198,1.0396,1.0396
-22.0621,33.5849,1.0530,1.0530
-21.9971,33.6499,1.0730,1.0730
-21.9320,33.7150,1.0779,1.0779
-21.8670,33.7800,1.0779,1.0779
-21.8019,33.8451,1.0779,1.0779
-21.7369,33.9101,1.0779,1.0779
-21.6718,33.9752,1.0779,1.0779
-21.6068,34.0402,1.0779,1.0779
-21.5417,34.1053,1.0779,1.0779
-21.4767,34.1703,1.0730,1.0730
-21.4116,34.2354,1.0530,1.0530
-21.3466,34.3004,1.0396,1.0396
-21.2815,34.3004,1.0328,1.0328
-21.2165,34.3655,1.0328,1.0328
-21.1514,34.4305,1.0396,1.0396
-21.0864,34.4956,1.0530,1.0530
-21.0213,34.5606,1.0530,1.0530
-20.9563,34.6257,1.0396,1.0396
-20.8912,34.6257,1.0328,1.0328
-20.8262,34.6907,1.0396,1.0396
-20.7611,34.7558,1.0530,1.0530
-20.6961,34.7558,1.0174,1.0174
-20.6310,34.8208,1.0396,1.0396
-20.5660,34.8859,1.0530,1.0530
-20.5009,34.9509,1.0530,1.0530
-20.4359,34.9509,1.0396,1.0396
-20.3708,35.0160,1.0530,1.0530
-20.3058,35.0810,1.0413,1.0413
-20.2407,35.0810,1.0413,1.0413
-20.1757,35.1461,1.0530,1.0530
-20.1106,35.1461,1.0396,1.0396
-20.0456,35.2111,1.0530,1.0530
-19.9805,35.2762,1.0413,1.0413
-19.9155,35.2762,1.0413,1.0413
-19.8504,35.3412,1.0530,1.0530
-19.7854,35.3412,1.0413,1.0413
-19.7203,35.4063,1.0713,1.0713
-19.6553,35.4063,1.0413,1.0413
-19.5902,35.4713,1.0713,1.0713
-19.5252,35.4713,1.0413,1.0413
-19.4601,35.5364,1.0680,1.0680
-19.3951,35.5364,1.0413,1.0413
-19.3300,35.6014,1.0463,1.0463
-19.2650,35.6014,1.0413,1.0413
-19.1999,35.6665,1.0413,1.0413
-19.1349,35.6665,1.0463,1.0463
-19.0698,35.6665,1.0242,1.0242
-19.0048,35.7315,1.0680,1.0680
-18.9397,35.7315,1.0413,1.0413
-18.8747,35.7315,1.0122,1.0122
-18.8096,35.7966,1.0463,1.0463
-18.7446,35.7966,1.0242,1.0242
-18.6795,35.8616,1.0680,1.0680
-18.6145,35.8616,1.0463,1.0463
-18.5494,35.8616,1.0242,1.0242
-18.4844,35.8616,1.0052,1.0052
-18.4193,35.9267,1.0463,1.0463
-18.3543,35.9267,1.0242,1.0242
-18.2892,35.9917,1.0530,1.0530
-18.2242,35.9917,1.0463,1.0463
-18.1591,35.9917,1.0242,1.0242
-18.0941,35.9917,1.0052,1.0052
-18.0290,36.0568,1.0530,1.0530
-17.9640,36.0568,1.0413,1.0413
-17.8989,36.0568,1.0242,1.0242
-17.8339,36.0568,1.0052,1.0052
-17.7688,36.0568,0.9895,0.9895
-17.7038,36.0568,0.9771,0.9771
-17.6387,36.0568,0.9681,0.9681
-17.5737,36.1218,1.0242,1.0242
-17.5086,36.1218,1.0052,1.0052
-17.4436,36.1218,0.9895,0.9895
-17.3785,36.1218,0.9771,0.9771
-17.3135,36.1869,1.0328,1.0328
-17.2484,36.1869,1.0277,1.0277
-17.1834,36.1869,1.0259,1.0259
-17.1183,36.1869,1.0259,1.0259
-17.0533,36.1869,1.0259,1.0259
-16.9882,36.1869,1.0242,1.0242
-16.9232,36.1869,1.0052,1.0052
-16.8581,36.1869,0.9895,0.9895
-16.7931,36.1869,0.9771,0.9771
-16.7280,36.1869,0.9681,0.9681
