13.7126376,84.3223709,11.9507890
13.6821595,84.5202495,11.8997250
13.6492215,84.7178111,11.8489378
13.6138591,84.9145630,11.7981505
13.5760217,85.1105948,11.7473632
13.5356585,85.3059970,11.6966620
13.4927078,85.5009493,11.6677471
13.4471881,85.6954259,11.6388322
13.3991090,85.8894918,11.6099174
13.3484799,86.0832122,11.5810025
13.2954243,86.2762485,11.5279694
13.2403533,86.4674893,11.3802298
13.1829714,86.6585956,11.2324901
13.1234197,86.8496419,11.0847505
13.0618397,87.0407023,10.9370109
12.9987203,87.2308226,10.7745573
12.9346079,87.4192127,10.5850273
12.8692135,87.6078452,10.3954973
12.8028769,87.7968014,10.2059674
12.7359375,87.9861625,10.0164374
12.6690685,88.1750654,9.8375862
12.6027134,88.3632241,9.6731273
12.5367335,88.5519223,9.5086685
12.4714384,88.7411734,9.3442097
12.4071381,88.9309906,9.1797508
12.3442698,89.1209923,9.0237428
12.2831149,89.3111143,8.8784162
12.2237036,89.5019350,8.7330897
12.1662304,89.6935359,8.5877631
12.1108895,89.8859985,8.4424365
12.0580071,90.0789004,8.3027548
12.0077259,90.2720979,8.1704370
11.9599025,90.4661850,8.0381192
11.9145720,90.6611008,7.9058014
11.8717693,90.8567842,7.7734836
11.8314673,91.0534964,7.6461244
11.7937792,91.2512065,7.5263249
11.7590658,91.4490284,7.4065254
11.7275917,91.6465584,7.2867259
11.6996214,91.8433929,7.1669264
11.6749745,92.0430231,7.0514761
11.6538875,92.2472747,6.9431432
11.6373921,92.4489656,6.8348103
11.6256582,92.6473238,6.7264775
11.6188553,92.8415770,6.6181446
11.6172202,93.0452678,6.5160796
11.6217694,93.2516254,6.4179626
11.6324994,93.4512849,6.3198456
11.6491899,93.6441533,6.2217286
11.6727431,93.8381956,6.1277549
11.7048307,94.0383668,6.0406419
11.7442921,94.2329895,5.9535288
11.7914051,94.4243258,5.8664157
11.8458193,94.6125192,5.7854763
11.9079087,94.7993093,5.7089438
11.9786036,94.9864704,5.6324114
12.0584441,95.1742867,5.5558789
12.1430368,95.3531124,5.5180401
12.2343738,95.5282357,5.4953290
12.3341861,95.7024561,5.4726179
12.4424798,95.8747382,5.4499068
12.5564919,96.0402297,5.4284257
12.6760635,96.1990558,5.4079396
12.8029912,96.3537317,5.3874535
12.9369868,96.5036188,5.3669675
13.0775467,96.6478677,5.3537160
13.2236005,96.7853611,5.3681606
13.3752723,96.9165144,5.3826053
13.5318665,97.0409204,5.3970499
13.6926879,97.1581719,5.4114945
13.8616410,97.2708516,5.4492290
14.0343552,97.3760732,5.4917357
14.2089224,97.4732430,5.5342425
14.3843625,97.5624156,5.5767492
14.5669686,97.6468416,5.6164505
14.7540440,97.7248361,5.6542410
14.9407895,97.7943724,5.6920314
15.1273600,97.8558271,5.7298219
15.3178671,97.9106309,5.7722804
15.5113235,97.9583902,5.8174250
15.7064882,97.9989359,5.8625695
15.9043826,98.0327960,5.9077141
16.0988837,98.0595831,5.9634508
16.2953563,98.0804601,6.0218100
16.4956048,98.0955593,6.0801692
16.6997163,98.1047485,6.1385285
16.8963691,98.1078841,6.2058807
17.0934750,98.1055992,6.2755552
17.2937912,98.0978979,6.3452296
17.4971869,98.0846977,6.4149040
17.6968330,98.0666116,6.4885978
17.8921166,98.0441599,6.5664018
18.0895457,98.0168431,6.6442057
18.2888703,97.9846938,6.7220097
18.4898405,97.9477444,6.7998136
18.6832984,97.9079687,6.8827000
18.8767575,97.8641955,6.9661878
19.0710550,97.8163390,7.0496757
19.2659798,97.7645178,7.1331636
19.4610018,97.7089446,7.2168645
19.6508892,97.6513422,7.3041274
19.8407837,97.5904213,7.3913903
20.0304980,97.5263738,7.4786531
20.2198448,97.4593914,7.5659160
20.4085043,97.3897159,7.6533523
20.5948186,97.3181098,7.7429421
20.7804018,97.2440580,7.8325319
20.9652387,97.1676271,7.9221217
21.1493139,97.0888839,8.0117116
21.3325708,97.0079133,8.1013112
21.5141766,96.9251607,8.1911173
21.6950167,96.8402937,8.2809235
