# x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-17.4925,29.6225,1.0416,1.0416,0.004001632888579605
-17.428,29.5581,1.0613,1.0613,-0.006635193491717111
-17.3636,29.4936,1.0662,1.0662,-0.007507413373489673
-17.2991,29.4292,1.0662,1.0662,-0.0058350591201821005
-17.2346,29.3647,1.0662,1.0662,-0.004160879897452428
-17.1702,29.3002,1.0662,1.0662,-0.002487646297868895
-17.1057,29.3002,1.0416,1.0416,-0.0013034552467459366
-17.0413,29.2358,1.0613,1.0613,0.0014004978437200184
-16.9768,29.1713,1.0662,1.0662,0.004136426190564701
-16.9123,29.1069,1.0695,1.0695,0.006869745551868355
-16.8479,29.0424,1.0662,1.0662,0.009602287130795433
-16.7834,29.0424,1.0416,1.0416,0.009381180200592034
-16.719,28.9779,1.0613,1.0613,-0.002011336198340899
-16.6545,28.9135,1.0662,1.0662,-0.013405123704212213
-16.59,28.849,1.0662,1.0662,-0.024814803901778874
-16.5256,28.7846,1.0662,1.0662,-0.036218966390578596
-16.4611,28.7201,1.0662,1.0662,-0.014085521265639224
-16.3967,28.7201,1.0416,1.0416,0.015790023165810525
-16.3322,28.6556,1.0613,1.0613,0.058075711040719055
-16.2677,28.5912,1.0662,1.0662,0.1002142354425326
-16.2033,28.5267,1.0662,1.0662,0.14211426100071106
-16.1388,28.4623,1.0662,1.0662,0.02347048007888071
-16.0744,28.3978,1.0662,1.0662,-0.13404673775897785
-16.0099,28.3978,1.0416,1.0416,-0.24615485301416917
-15.9454,28.3333,1.0613,1.0613,-0.40593999556576565
-15.881,28.2689,1.0662,1.0662,-0.5652289685900163
-15.8165,28.2044,1.0695,1.0695,-0.34287271501191136
-15.7521,28.14,1.0662,1.0662,-0.11622748954284749
-15.6876,28.14,1.0416,1.0416,0.043294462819162105
-15.6231,28.0755,1.0613,1.0613,0.2696067579884296
-15.5587,28.011,1.0662,1.0662,0.49794551549612004
-15.4942,27.9466,1.0662,1.0662,0.45843309514314223
-15.4298,27.8821,1.0662,1.0662,0.29807117690909446
-15.3653,27.8177,1.0662,1.0662,0.1389368430876732
-15.3008,27.8177,1.0416,1.0416,0.027103932620320213
-15.2364,27.7532,1.0613,1.0613,-0.13082691823881668
-15.1719,27.6887,1.0662,1.0662,-0.11507373412268629
-15.1075,27.6243,1.0662,1.0662,-0.07319789813810554
-15.043,27.5598,1.0662,1.0662,-0.031106967549857846
-14.9785,27.4954,1.0662,1.0662,0.011007030793020721
-14.9141,27.4954,1.0416,1.0416,0.03827721881273304
-14.8496,27.4309,1.0613,1.0613,0.029707707095173893
-14.7852,27.3664,1.0662,1.0662,0.021154966188051638
-14.7207,27.302,1.0695,1.0695,0.012610005817654132
-14.6562,27.2375,1.0662,1.0662,0.00406328673237583
-14.5918,27.2375,1.0416,1.0416,-0.001965089199096951
-14.5273,27.1731,1.0613,1.0613,-0.010484683810084303
-14.4629,27.1086,1.0662,1.0662,-0.01900834403402567
-14.3984,27.0441,1.0662,1.0662,-0.027545698133141543
-14.3339,26.9797,1.0695,1.0695,-0.0360860144164608
-14.2695,26.9152,1.0662,1.0662,-0.009137145139425621
-14.205,26.9152,1.0416,1.0416,0.020624976134568734
-14.1406,26.8508,1.0613,1.0613,0.0626127092493591
-14.0761,26.7863,1.0662,1.0662,0.10454279280423562
-14.0116,26.7218,1.0662,1.0662,0.14622272100018904
-13.9472,26.6574,1.0662,1.0662,0.012191927061523982
-13.8827,26.5929,1.0662,1.0662,-0.1457024191324969
-13.8183,26.5929,1.0416,1.0416,-0.25786799560129325
-13.7538,26.5285,1.0613,1.0613,-0.4178252716612559
-13.6893,26.464,1.0662,1.0662,-0.5541050388946
-13.6249,26.3995,1.0695,1.0695,-0.32618673185062735
-13.5604,26.3351,1.0662,1.0662,-0.10023234002806544
-13.496,26.3351,1.0416,1.0416,0.05852604144185471
-13.4315,26.2706,1.0613,1.0613,0.28425678697809026
-13.367,26.2062,1.0662,1.0662,0.5119721912817851
-13.3026,26.1417,1.0662,1.0662,0.4453392114966371
-13.2381,26.0772,1.0695,1.0695,0.2883404577672766
-13.1737,26.0128,1.0662,1.0662,0.13283289562702053
-13.1092,26.0128,1.0416,1.0416,0.023444153842013753
-13.0447,25.9483,1.0613,1.0613,-0.13118606774474598
-12.9803,25.8839,1.0662,1.0662,-0.1105737347008466
-12.9158,25.8194,1.0662,1.0662,-0.07980290809964069
-12.8514,25.7549,1.0662,1.0662,-0.0489286195019507
-12.7869,25.6905,1.0662,1.0662,-0.01798833414427498
-12.7224,25.6905,1.0416,1.0416,0.003919487706866349
-12.658,25.626,1.0613,1.0613,0.034852922401511936
-12.5935,25.5616,1.0662,1.0662,0.06574188506344036
-12.5291,25.4971,1.0662,1.0662,0.09653429335404337
-12.4646,25.4326,1.0662,1.0662,0.1271787379916793
-12.4001,25.3682,1.0662,1.0662,0.04682522083348388
-12.3357,25.3682,1.0416,1.0416,-0.062212389566034164
-12.2712,25.3037,1.0613,1.0613,-0.21726739802437625
-12.2068,25.2393,1.0662,1.0662,-0.3735066039350608
-12.1423,25.1748,1.0662,1.0662,-0.5303033645894999
-12.0778,25.1103,1.0662,1.0662,-0.38758519824740817
-12.0134,25.0459,1.0662,1.0662,-0.16137525129216312
-11.9489,25.0459,1.0416,1.0416,-0.0023789320795987176
-11.8845,24.9814,1.0613,1.0613,0.2225116312053998
-11.82,24.917,1.0662,1.0662,0.44951633683832276
-11.7555,24.8525,1.0662,1.0662,0.4903392202142819
-11.6911,24.788,1.0662,1.0662,0.33106020499248784
-11.6266,24.7236,1.0662,1.0662,0.17271342150482588
-11.5622,24.7236,1.0416,1.0416,0.06168981118884654
-11.4977,24.6591,1.0613,1.0613,-0.09519704683008405
-11.4332,24.5947,1.0662,1.0662,-0.12258968484968459
-11.3688,24.5302,1.0662,1.0662,-0.08410870669090517
-11.3043,24.4657,1.0662,1.0662,-0.0454209957806618
-11.2399,24.4013,1.0662,1.0662,-0.006723427133708208
-11.1754,24.4013,1.0416,1.0416,0.020679661606905236
-11.1109,24.3368,1.0613,1.0613,0.030017038738909527
-11.0465,24.2724,1.0662,1.0662,0.03389465990928107
-10.982,24.2079,1.0662,1.0662,0.03779766134025384
-10.9176,24.1434,1.0662,1.0662,0.04172154610384342
-10.8531,24.079,1.0662,1.0662,0.0270822510406967
-10.7886,24.079,1.0416,1.0416,-0.011817281585541958
-10.7242,24.0145,1.0613,1.0613,-0.0667659183865311
-10.6597,23.9501,1.0662,1.0662,-0.12152560526968507
-10.5953,23.8856,1.0662,1.0662,-0.17584294767586478
-10.5308,23.8211,1.0662,1.0662,-0.09676433191166992
-10.4663,23.7567,1.0662,1.0662,0.11659106448471403
-10.4019,23.6922,1.0613,1.0613,0.3317247545509327
-10.3374,23.6922,1.0416,1.0416,0.48595877385841535
-10.273,23.6278,1.0613,1.0613,0.7040415904567344
-10.2085,23.5633,1.0662,1.0662,0.502023590686543
-10.144,23.4988,1.0662,1.0662,0.10437612660938875
-10.0796,23.4344,1.0662,1.0662,-0.29015815493443353
-10.0151,23.3699,1.0613,1.0613,-0.6915051124018677
-9.9507,23.3699,1.0416,1.0416,-0.7843456592028757
-9.8862,23.3055,1.0613,1.0613,-0.4411337517146109
-9.8217,23.241,1.0662,1.0662,-0.10206146212845231
-9.7573,23.1765,1.0662,1.0662,0.23407607483406878
-9.6928,23.1121,1.0662,1.0662,0.5736165956559142
-9.6284,23.1121,1.0416,1.0416,0.6276351479841308
-9.5639,23.0476,1.0613,1.0613,0.5387492367136011
-9.4994,22.9832,1.0662,1.0662,0.4494674266902395
-9.435,22.9187,1.0695,1.0695,0.3617498066005236
-9.3705,22.8542,1.0662,1.0662,0.34164486401829697
-9.3061,22.8542,1.0416,1.0416,0.43002118286913815
-9.2416,22.7898,1.0613,1.0613,0.5594483711418194
-9.1771,22.7253,1.0662,1.0662,0.693042191749997
-9.1127,22.6609,1.0695,1.0695,0.7361645804663064
-9.0482,22.5964,1.0613,1.0613,0.4435731915200138
-8.9838,22.5964,1.0416,1.0416,0.23874481143547502
-8.9193,22.5319,1.0613,1.0613,-0.04785005955035387
-8.8548,22.4675,1.0695,1.0695,-0.2056801489961957
-8.7904,22.403,1.0613,1.0613,-0.0850689876497382
-8.7259,22.403,1.0416,1.0416,0.0006344963613901211
-8.6615,22.3386,1.0613,1.0613,0.12246092816965433
-8.597,22.2741,1.0695,1.0695,0.10993100254491601
-8.5325,22.2741,1.0416,1.0416,-0.03369368026386294
-8.4681,22.2096,1.0613,1.0613,-0.23467853135406438
-8.4036,22.1452,1.0695,1.0695,-0.4278068907324686
-8.3392,22.0807,1.0613,1.0613,-0.16909795159241756
-8.2747,22.0807,1.0416,1.0416,0.296445166989234
-8.2102,22.0163,1.0613,1.0613,0.994429577855882
-8.1458,21.9518,1.0597,1.0597,1.7655139465047505
-8.0813,21.9518,1.0416,1.0416,1.839491517814198
-8.0169,21.8873,1.0613,1.0613,1.1556541638229976
-7.9524,21.8229,1.0416,1.0416,0.5312382709258082
-7.8879,21.8229,1.0597,1.0597,0.1273541222720386
-7.8235,21.7584,1.0597,1.0597,-0.2990934281106866
-7.759,21.7584,1.0597,1.0597,-0.47928483403113303
-7.6946,21.694,1.0597,1.0597,-0.7440006441452633
-7.6301,21.694,1.0597,1.0597,-0.9332318106557442
-7.5656,21.694,1.0299,1.0299,-1.1134915832505055
-7.5012,21.6295,1.0597,1.0597,-0.533937622354604
-7.4367,21.6295,1.0299,1.0299,-0.10283547125127422
-7.3723,21.565,1.0597,1.0597,0.4990455761038828
-7.3078,21.565,1.0349,1.0349,0.9301094687514396
-7.2433,21.565,1.013,1.013,0.9671681522880394
-7.1789,21.565,0.9942,0.9942,0.8742692303734054
-7.1144,21.565,0.9786,0.9786,0.7840659222065801
-7.05,21.5006,1.0299,1.0299,0.6651791360306297
-6.9855,21.5006,1.013,1.013,0.5845298253040896
-6.921,21.5006,0.9942,0.9942,0.45712929226617
-6.8566,21.5006,0.9786,0.9786,0.32750267482189815
-6.7921,21.5006,0.9663,0.9663,0.19692304363298516
-6.7277,21.5006,0.9574,0.9574,0.06644355748404272
-6.6632,21.4361,1.0164,1.0164,-0.10730497643139167
-6.5987,21.4361,1.0147,1.0147,-0.12090959127382034
-6.5343,21.4361,1.0147,1.0147,-0.13433493675978672
-6.4698,21.4361,1.0147,1.0147,-0.14757117662749158
-6.4054,21.4361,1.0147,1.0147,-0.16052256861479283
-6.3409,21.4361,1.0147,1.0147,-0.1731714314353
-6.2764,21.4361,1.0147,1.0147,-0.04592123617748139
-6.212,21.3717,1.0792,1.0792,0.21355720954153196
-6.1475,21.3717,1.0792,1.0792,0.3999465553274148
-6.0831,21.4361,1.0147,1.0147,0.6686173448416332
-6.0186,21.4361,1.0147,1.0147,0.7967347636400837
-5.9541,21.4361,1.0147,1.0147,0.5743865386807947
-5.8897,21.4361,1.0147,1.0147,0.35204690307334807
-5.8252,21.4361,1.0147,1.0147,0.1321120055729804
-5.7608,21.4361,1.0147,1.0147,-0.08486091553471349
-5.6963,21.4361,1.0147,1.0147,-0.3008331449294344
-5.6318,21.4361,1.0164,1.0164,-0.3677556549244304
-5.5674,21.5006,0.9574,0.9574,-0.024354015346281867
-5.5029,21.5006,0.9663,0.9663,0.21988476165796747
-5.4385,21.5006,0.9786,0.9786,0.46859464948115703
-5.374,21.5006,0.9942,0.9942,0.7235192505303997
-5.3095,21.5006,1.013,1.013,0.9797448157292502
-5.2451,21.5006,1.0299,1.0299,0.869899388721216
-5.1806,21.5006,1.0416,1.0416,0.7187874639884181
-5.1162,21.565,0.9942,0.9942,0.5086292276062975
-5.0517,21.565,1.013,1.013,0.36509065431258336
-4.9872,21.565,1.0349,1.0349,0.22582370395684695
-4.9228,21.565,1.0564,1.0564,0.08945804735563026
-4.8583,21.565,1.0564,1.0564,0.010522499250981296
-4.7939,21.6295,1.0349,1.0349,0.14366252908608632
-4.7294,21.6295,1.0597,1.0597,0.23940926611882177
-4.6649,21.6295,1.0564,1.0564,0.3363336843716573
-4.6005,21.694,1.0564,1.0564,0.4741752142238439
-4.536,21.694,1.0744,1.0744,0.5705936471635795
-4.4716,21.7584,1.0349,1.0349,0.42196957033385063
-4.4071,21.7584,1.0597,1.0597,0.2579269375279487
-4.3426,21.7584,1.0597,1.0597,0.09564577402227505
-4.2782,21.8229,1.0597,1.0597,-0.13150628068422404
-4.2137,21.8229,1.0597,1.0597,-0.2917997572594677
-4.1493,21.8873,1.0597,1.0597,-0.1344489262980431
-4.0848,21.8873,1.0597,1.0597,0.05843576268648039
-4.0203,21.9518,1.0597,1.0597,0.3338091424159814
-3.9559,21.9518,1.0597,1.0597,0.53103134089213
-3.8914,22.0163,1.0597,1.0597,0.7782856768913808
-3.827,22.0163,1.0597,1.0597,0.6013536418258753
-3.7625,22.0807,1.0597,1.0597,0.35292478554630063
-3.698,22.0807,1.0597,1.0597,0.1804337279060189
-3.6336,22.1452,1.0613,1.0613,-0.06103111490485741
-3.5691,22.1452,1.0416,1.0416,-0.14966488235569056
-3.5047,22.2096,1.0613,1.0613,-0.16974831278541128
-3.4402,22.2741,1.0613,1.0613,-0.18878754803901865
-3.3757,22.2741,1.0416,1.0416,-0.2014120726269334
-3.3113,22.3386,1.0613,1.0613,-0.1261094859515955
-3.2468,22.403,1.0662,1.0662,0.19217655609682374
-3.1824,22.4675,1.0662,1.0662,0.5163403414936669
-3.1179,22.5319,1.0662,1.0662,0.851198868195534
-3.0534,22.5964,1.0662,1.0662,0.815180454057498
-2.989,22.6609,1.0662,1.0662,0.35027819508607005
-2.9245,22.7253,1.0662,1.0662,-0.1039230028136704
-2.8601,22.7898,1.0662,1.0662,-0.552176801790044
-2.7956,22.8542,1.0695,1.0695,-0.12361075236062603
-2.7311,22.9187,1.0662,1.0662,0.45171021605488315
-2.7311,22.9832,1.0416,1.0416,0.8720199981311515
-2.6667,23.0476,1.0613,1.0613,1.4668039409379614
-2.6022,23.1121,1.0613,1.0613,0.6167282562969053
-2.6022,23.1765,1.0416,1.0416,0.0005456876650262887
-2.5378,23.241,1.0613,1.0613,-0.8754137096415089
-2.5378,23.3055,1.0299,1.0299,-1.5168102270223736
-2.4733,23.3699,1.0597,1.0597,-0.9141923094169188
-2.4088,23.4344,1.0597,1.0597,-0.051369549516960725
-2.4088,23.4988,1.0597,1.0597,0.5524811427229536
-2.3444,23.5633,1.0597,1.0597,1.442230238867992
-2.3444,23.6278,1.0597,1.0597,1.1038156637244692
-2.3444,23.6922,1.0299,1.0299,0.6688445484956946
-2.2799,23.7567,1.0597,1.0597,0.07225640445509375
-2.2799,23.8211,1.0299,1.0299,-0.3405084141578597
-2.2155,23.8856,1.0597,1.0597,-0.376054821412095
-2.2155,23.9501,1.0349,1.0349,-0.04833571089457837
-2.2155,24.0145,1.013,1.013,0.2824146834318784
-2.151,24.079,1.0564,1.0564,0.7617032144743527
-2.151,24.1434,1.0299,1.0299,1.018492586738502
-2.0865,24.2079,1.0597,1.0597,0.7507113961010551
-2.0865,24.2724,1.0349,1.0349,0.5627391647051248
-2.0865,24.3368,1.013,1.013,0.38053120661308004
-2.0865,24.4013,0.9942,0.9942,0.20329274815031975
-2.0221,24.4657,1.0416,1.0416,-0.15964763853453579
-2.0221,24.5302,1.0299,1.0299,-0.4700773754548239
-1.9576,24.5947,1.0744,1.0744,-0.9222268976997237
-1.9576,24.6591,1.0564,1.0564,-1.2397452910710516
-1.9576,24.7236,1.0349,1.0349,-1.3174489714596787
-1.9576,24.788,1.013,1.013,-0.5789456291819732
-1.9576,24.8525,0.9942,0.9942,0.1287019248159579
-1.8932,24.917,1.0416,1.0416,1.1763683556016173
-1.8932,24.9814,1.0299,1.0299,1.9885969235273775
-1.8932,25.0459,1.013,1.013,1.9540605393509
-1.8932,25.1103,0.9942,0.9942,1.362028271422141
-1.8932,25.1748,0.9786,0.9786,0.8032876984157151
-1.8287,25.2393,1.0299,1.0299,0.09067321743163513
-1.8287,25.3037,1.0215,1.0215,-0.3972019150164924
-1.8287,25.3682,1.0164,1.0164,-0.48791176895277183
-1.8287,25.4326,1.0147,1.0147,-0.3440045123221364
-1.8287,25.4971,1.013,1.013,-0.19327980765157607
-1.8287,25.5616,0.9942,0.9942,-0.03898957427299303
-1.8287,25.626,0.9786,0.9786,0.1162826259683167
-1.8287,25.6905,0.9663,0.9663,0.20383475685446542
-1.8287,25.7549,0.9574,0.9574,0.10140032050553263
-1.7642,25.8194,1.0164,1.0164,-0.04233443111606425
-1.7642,25.8839,1.0147,1.0147,-0.14321156857829215
-1.7642,25.9483,1.0147,1.0147,-0.2434064852666038
-1.7642,26.0128,1.0147,1.0147,-0.24153054519193962
-1.7642,26.0772,1.0147,1.0147,0.007315554001317289
-1.7642,26.1417,1.0147,1.0147,0.257321727919167
-1.7642,26.2062,1.0147,1.0147,0.5111808501178843
-1.7642,26.2706,1.0147,1.0147,0.7685612439625759
-1.7642,26.3351,1.0147,1.0147,1.0241139765787297
-1.7642,26.3995,1.0147,1.0147,0.6984797800870693
-1.7642,26.464,1.0147,1.0147,0.3181070303426799
-1.7642,26.5285,1.0147,1.0147,-0.055709330809670186
-1.7642,26.5929,1.0147,1.0147,-0.43008605124198446
-1.8287,26.6574,0.9521,0.9521,-0.9724000646058896
-1.8287,26.7218,0.9574,0.9574,-0.9747354997816446
-1.8287,26.7863,0.9663,0.9663,-0.5761116004852442
-1.8287,26.8508,0.9786,0.9786,-0.18464980914284035
-1.8287,26.9152,0.9942,0.9942,0.20222734483313007
-1.8287,26.9797,1.013,1.013,0.5940932825649103
-1.8287,27.0441,1.0164,1.0164,0.934821440778422
-1.8287,27.1086,1.0215,1.0215,0.7684911142057951
-1.8932,27.1731,0.9663,0.9663,0.5274583027421283
-1.8932,27.2375,0.9786,0.9786,0.35936517497158355
-1.8932,27.302,0.9942,0.9942,0.19413419496526385
-1.8932,27.3664,1.013,1.013,0.031386406920937485
-1.8932,27.4309,1.0349,1.0349,-0.11736202531223454
-1.8932,27.4954,1.0564,1.0564,-0.26104678272454707
-1.9576,27.5598,1.013,1.013,-0.4680189011029635
-1.9576,27.6243,1.0349,1.0349,-0.6171987552080667
-2.0221,27.6887,0.9942,0.9942,-0.8263506375968609
-2.0221,27.7532,1.013,1.013,-0.6464989356399564
-2.0221,27.8177,1.0349,1.0349,-0.32094744086002747
-2.0221,27.8821,1.0597,1.0597,-0.0006651847555285926
-2.0865,27.9466,1.0299,1.0299,0.4538810539860224
-2.0865,28.011,1.0564,1.0564,0.7810371708725955
-2.0865,28.0755,1.0597,1.0597,0.7697157463892551
-2.151,28.14,1.0349,1.0349,0.5531604236613316
-2.151,28.2044,1.0597,1.0597,0.4009136792678032
-2.2155,28.2689,1.0299,1.0299,0.18957467897113414
-2.2155,28.3333,1.0597,1.0597,0.042823192841925324
-2.2799,28.3978,1.0299,1.0299,-0.16488330441081428
-2.2799,28.4623,1.0597,1.0597,-0.313773734243125
-2.2799,28.5267,1.0597,1.0597,-0.4650115899253782
-2.3444,28.5912,1.0597,1.0597,-0.6824032508564942
-2.3444,28.6556,1.0597,1.0597,-0.8340382790752578
-2.4088,28.7201,1.0597,1.0597,-0.5080308359585406
-2.4088,28.7846,1.0597,1.0597,-0.18354034686582835
-2.4733,28.849,1.0597,1.0597,0.2709780041514888
-2.4733,28.9135,1.0597,1.0597,0.5969667629417488
-2.5378,28.9779,1.0597,1.0597,0.7933054455052188
-2.5378,29.0424,1.0597,1.0597,0.6404609377044177
-2.6022,29.1069,1.0597,1.0597,0.4237578381143273
-2.6022,29.1713,1.0597,1.0597,0.273328586871191
-2.6667,29.2358,1.0597,1.0597,0.06420120154278003
-2.6667,29.3002,1.0597,1.0597,-0.08236050798260655
-2.7311,29.3647,1.0597,1.0597,-0.2916973576044322
-2.7311,29.4292,1.0597,1.0597,-0.4427305898534593
-2.7956,29.4936,1.0597,1.0597,-0.6597047347083739
-2.7956,29.5581,1.0597,1.0597,-0.8121547794227474
-2.8601,29.6225,1.0613,1.0613,-0.5561078172392494
-2.9245,29.687,1.0416,1.0416,-0.0976518256260123
-2.9245,29.7515,1.0792,1.0792,0.22392619478478823
-2.989,29.8159,1.0597,1.0597,0.6852626543033727
-2.989,29.8804,1.0613,1.0613,0.8158136715090216
-3.0534,29.9448,1.0597,1.0597,0.5993152474110632
-3.0534,30.0093,1.0597,1.0597,0.4454497068037606
-3.1179,30.0738,1.0597,1.0597,0.2318946198062004
-3.1179,30.1382,1.0597,1.0597,0.08390599046252253
-3.1824,30.2027,1.0597,1.0597,-0.12308586108638254
-3.1824,30.2671,1.0597,1.0597,-0.26983674350208103
-3.2468,30.3316,1.0597,1.0597,-0.4816843778618925
-3.2468,30.3961,1.0597,1.0597,-0.6340838505503327
-3.3113,30.4605,1.0597,1.0597,-0.846996119797762
-3.3757,30.525,1.0299,1.0299,-0.467186060997503
-3.3757,30.5894,1.0613,1.0613,-0.14654286691984272
-3.4402,30.6539,1.0416,1.0416,0.3046396895223101
-3.4402,30.7184,1.0613,1.0613,0.6284364936573532
-3.5047,30.7828,1.0597,1.0597,0.7695768812361653
-3.5047,30.8473,1.0597,1.0597,0.622475875957786
-3.5691,30.9117,1.0597,1.0597,0.414504601230175
-3.5691,30.9762,1.0597,1.0597,0.2698733837678596
-3.6336,31.0407,1.0597,1.0597,0.06915573028805098
-3.6336,31.1051,1.0597,1.0597,-0.08821232974769605
-3.698,31.1696,1.0597,1.0597,-0.3243084430145888
-3.698,31.234,1.0597,1.0597,-0.4947143961556883
-3.7625,31.2985,1.0597,1.0597,-0.7399714384194171
-3.7625,31.363,1.0597,1.0597,-0.9107435144823565
-3.827,31.4274,1.0597,1.0597,-0.5163976742183188
-3.8914,31.4919,1.0299,1.0299,0.04877909719897709
-3.8914,31.5563,1.0613,1.0613,0.44798565196312923
-3.9559,31.6208,1.0416,1.0416,1.0259492176200298
-3.9559,31.6853,1.0613,1.0613,0.988359012665626
-4.0203,31.7497,1.0597,1.0597,0.3959355457118168
-4.0203,31.8142,1.0597,1.0597,-0.013871323135591281
-4.0848,31.8786,1.0597,1.0597,-0.5958029456102848
-4.0848,31.9431,1.0597,1.0597,-1.0176109891941234
-4.1493,32.0076,1.0597,1.0597,-0.8263103208137033
-4.1493,32.072,1.0597,1.0597,-0.4211081912316596
-4.2137,32.1365,1.0597,1.0597,0.14087750500015603
-4.2137,32.2009,1.0597,1.0597,0.5403097012715528
-4.2782,32.2654,1.0597,1.0597,0.8947506512371212
-4.2782,32.3299,1.0597,1.0597,0.7283476775580365
-4.3426,32.3943,1.0597,1.0597,0.4901241105465396
-4.3426,32.4588,1.0597,1.0597,0.3241655420381039
-4.4071,32.5232,1.0613,1.0613,0.09466503030774176
-4.4716,32.5877,1.0416,1.0416,-0.12980873729998565
-4.4716,32.6522,1.0792,1.0792,-0.2885233493611445
-4.536,32.7166,1.0597,1.0597,-0.5175497236742981
-4.536,32.7811,1.0613,1.0613,-0.6825820303393926
-4.6005,32.8455,1.0597,1.0597,-0.9121834591254787
-4.6005,32.91,1.0597,1.0597,-0.6259793407531336
-4.6649,32.9745,1.0597,1.0597,-0.07729167606845028
-4.6649,33.0389,1.0597,1.0597,0.30711572080773786
-4.7294,33.1034,1.0597,1.0597,0.8623731213726351
-4.7294,33.1678,1.0597,1.0597,1.0693313040941148
-4.7939,33.2323,1.0597,1.0597,0.5325688126444542
-4.7939,33.2968,1.0597,1.0597,0.160656681545667
-4.8583,33.3612,1.0597,1.0597,-0.3604326372635592
-4.8583,33.4257,1.0597,1.0597,-0.7363838820576633
-4.9228,33.4901,1.0597,1.0597,-0.8718159822970665
-4.9228,33.5546,1.0597,1.0597,-0.6339258535414943
-4.9872,33.6191,1.0597,1.0597,-0.3016267029303897
-4.9872,33.6835,1.0597,1.0597,-0.07137690375713188
-5.0517,33.748,1.0613,1.0613,0.22832569669946762
-5.1162,33.8124,1.0416,1.0416,0.19068984510495338
-5.1162,33.8769,1.0792,1.0792,0.1634828068419213
-5.1806,33.9414,1.0597,1.0597,0.12451075442874655
-5.1806,34.0058,1.0613,1.0613,0.09674967945665983
-5.2451,34.0703,1.0597,1.0597,-0.03135899558364825
-5.2451,34.1347,1.0597,1.0597,-0.15163886994602058
-5.3095,34.1992,1.0597,1.0597,-0.321404376289493
-5.3095,34.2637,1.0597,1.0597,-0.4403271496842458
-5.374,34.3281,1.0597,1.0597,-0.5999356923319371
-5.374,34.3926,1.0597,1.0597,-0.7094077019164483
-5.4385,34.457,1.0597,1.0597,-0.8756940617087349
-5.4385,34.5215,1.0597,1.0597,-0.9993744091045108
-5.5029,34.586,1.0597,1.0597,-1.0863839714256696
-5.5029,34.6504,1.0597,1.0597,-0.5402506964765362
-5.5674,34.7149,1.0597,1.0597,0.22129385063658713
-5.5674,34.7793,1.0597,1.0597,0.768456687924153
-5.6318,34.8438,1.0597,1.0597,1.5592474865177035
-5.6318,34.9083,1.0597,1.0597,0.9941455393617751
-5.6963,34.9727,1.0613,1.0613,0.15356485156727764
-5.7608,35.0372,1.0416,1.0416,-0.6756326512790902
-5.7608,35.1016,1.0792,1.0792,-1.2852130998283433
-5.8252,35.1661,1.0597,1.0597,-1.0067388990931039
-5.8252,35.2306,1.0613,1.0613,-0.5723742674423298
-5.8897,35.295,1.0597,1.0597,0.02188349174243349
-5.8897,35.3595,1.0597,1.0597,0.4363009175814138
-5.9541,35.4239,1.0597,1.0597,0.31410566791661315
-5.9541,35.4884,1.0597,1.0597,-0.03598818066429195
-6.0186,35.5529,1.0597,1.0597,-0.5402328023271058
-6.0186,35.6173,1.0597,1.0597,-0.9044400191382961
-6.0831,35.6818,1.0597,1.0597,-0.9317233690453681
-6.0831,35.7462,1.0597,1.0597,-0.6543139164882785
-6.1475,35.8107,1.0597,1.0597,-0.2739873221939397
-6.1475,35.8752,1.0597,1.0597,-0.011843970506111136
