# x_m,y_m,w_tr_right_m,w_tr_left_m
-20.9817,-5.6422,0.8728,0.8728
-20.9237,-5.6422,0.8897,0.8897
-20.8658,-5.6422,0.8897,0.8897
-20.8078,-5.6422,0.8728,0.8728
-20.7498,-5.5842,0.8728,0.8728
-20.6919,-5.5842,0.8897,0.8897
-20.6339,-5.5842,0.8897,0.8897
-20.5760,-5.5842,0.8728,0.8728
-20.5180,-5.5262,0.8897,0.8897
-20.4600,-5.5262,0.8897,0.8897
-20.4021,-5.5262,0.8728,0.8728
-20.3441,-5.4683,0.8728,0.8728
-20.2862,-5.4683,0.8897,0.8897
-20.2282,-5.4683,0.8897,0.8897
-20.1702,-5.4683,0.8728,0.8728
-20.1123,-5.4103,0.8728,0.8728
-20.0543,-5.4103,0.8897,0.8897
-19.9964,-5.4103,0.8897,0.8897
-19.9384,-5.4103,0.8728,0.8728
-19.8804,-5.3524,0.8728,0.8728
-19.8225,-5.3524,0.8897,0.8897
-19.7645,-5.3524,0.8728,0.8728
-19.7066,-5.3524,0.8587,0.8587
-19.6486,-5.2944,0.8897,0.8897
-19.5906,-5.2944,0.8897,0.8897
-19.5327,-5.2944,0.8728,0.8728
-19.4747,-5.2364,0.8728,0.8728
-19.4168,-5.2364,0.8897,0.8897
-19.3588,-5.2364,0.8897,0.8897
-19.3008,-5.2364,0.8728,0.8728
-19.2429,-5.1785,0.8728,0.8728
-19.1849,-5.1785,0.8897,0.8897
-19.1270,-5.1785,0.8897,0.8897
-19.0690,-5.1785,0.8728,0.8728
-19.0110,-5.1205,0.8728,0.8728
-18.9531,-5.1205,0.8897,0.8897
-18.8951,-5.1205,0.8728,0.8728
-18.8372,-5.0626,0.8728,0.8728
-18.7792,-5.0626,0.8897,0.8897
-18.7212,-5.0626,0.8897,0.8897
-18.6633,-5.0626,0.8728,0.8728
-18.6053,-5.0046,0.8728,0.8728
-18.5474,-5.0046,0.8897,0.8897
-18.4894,-5.0046,0.8897,0.8897
-18.4314,-5.0046,0.8728,0.8728
-18.3735,-4.9466,0.8728,0.8728
-18.3155,-4.9466,0.8897,0.8897
-18.2576,-4.9466,0.8728,0.8728
-18.1996,-4.9466,0.8587,0.8587
-18.1416,-4.8887,0.8897,0.8897
-18.0837,-4.8887,0.8897,0.8897
-18.0257,-4.8887,0.8728,0.8728
-17.9678,-4.8307,0.8728,0.8728
-17.9098,-4.8307,0.8897,0.8897
-17.8518,-4.8307,0.8897,0.8897
-17.7939,-4.8307,0.8728,0.8728
-17.7359,-4.7728,0.8728,0.8728
-17.6780,-4.7728,0.8897,0.8897
-17.6200,-4.7728,0.8897,0.8897
-17.5620,-4.7728,0.8728,0.8728
-17.5041,-4.7148,0.8728,0.8728
-17.4461,-4.7148,0.8897,0.8897
-17.3882,-4.7148,0.8728,0.8728
-17.3302,-4.6568,0.8728,0.8728
-17.2722,-4.6568,0.8897,0.8897
-17.2143,-4.6568,0.8897,0.8897
-17.1563,-4.6568,0.8728,0.8728
-17.0984,-4.5989,0.8728,0.8728
-17.0404,-4.5989,0.8897,0.8897
-16.9824,-4.5989,0.8897,0.8897
-16.9245,-4.5989,0.8728,0.8728
-16.8665,-4.5409,0.8728,0.8728
-16.8086,-4.5409,0.8897,0.8897
-16.7506,-4.5409,0.8728,0.8728
-16.6926,-4.5409,0.8587,0.8587
-16.6347,-4.4830,0.8897,0.8897
-16.5767,-4.4830,0.8897,0.8897
-16.5188,-4.4830,0.8728,0.8728
-16.4608,-4.4250,0.8728,0.8728
-16.4028,-4.4250,0.8897,0.8897
-16.3449,-4.4250,0.8897,0.8897
-16.2869,-4.4250,0.8728,0.8728
-16.2290,-4.3670,0.8728,0.8728
-16.1710,-4.3670,0.8897,0.8897
-16.1130,-4.3670,0.8897,0.8897
-16.0551,-4.3670,0.8728,0.8728
-15.9971,-4.3091,0.8728,0.8728
-15.9392,-4.3091,0.8897,0.8897
-15.8812,-4.3091,0.8728,0.8728
-15.8232,-4.2511,0.8728,0.8728
-15.7653,-4.2511,0.8897,0.8897
-15.7073,-4.2511,0.8897,0.8897
-15.6494,-4.2511,0.8728,0.8728
-15.5914,-4.1932,0.8728,0.8728
-15.5334,-4.1932,0.8897,0.8897
-15.4755,-4.1932,0.8897,0.8897
-15.4175,-4.1932,0.8728,0.8728
-15.3596,-4.1352,0.8728,0.8728
-15.3016,-4.1352,0.8897,0.8897
-15.2436,-4.1352,0.8728,0.8728
-15.1857,-4.1352,0.8587,0.8587
-15.1277,-4.0772,0.8897,0.8897
-15.0698,-4.0772,0.8897,0.8897
-15.0118,-4.0772,0.8728,0.8728
-14.9538,-4.0193,0.8728,0.8728
-14.8959,-4.0193,0.8897,0.8897
-14.8379,-4.0193,0.8897,0.8897
-14.7800,-4.0193,0.8728,0.8728
-14.7220,-3.9613,0.8728,0.8728
-14.6640,-3.9613,0.8897,0.8897
-14.6061,-3.9613,0.8897,0.8897
-14.5481,-3.9613,0.8728,0.8728
-14.4902,-3.9034,0.8728,0.8728
-14.4322,-3.9034,0.8897,0.8897
-14.3742,-3.9034,0.8728,0.8728
-14.3163,-3.8454,0.8728,0.8728
-14.2583,-3.8454,0.8897,0.8897
-14.2004,-3.8454,0.8897,0.8897
-14.1424,-3.8454,0.8728,0.8728
-14.0844,-3.7874,0.8728,0.8728
-14.0265,-3.7874,0.8897,0.8897
-13.9685,-3.7874,0.8897,0.8897
-13.9106,-3.7874,0.8728,0.8728
-13.8526,-3.7295,0.8728,0.8728
-13.7946,-3.7295,0.8897,0.8897
-13.7367,-3.7295,0.8728,0.8728
-13.6787,-3.7295,0.8587,0.8587
-13.6208,-3.6715,0.8897,0.8897
-13.5628,-3.6715,0.8897,0.8897
-13.5048,-3.6715,0.8728,0.8728
-13.4469,-3.6136,0.8728,0.8728
-13.3889,-3.6136,0.8897,0.8897
-13.3310,-3.6136,0.8897,0.8897
-13.2730,-3.6136,0.8728,0.8728
-13.2150,-3.5556,0.8728,0.8728
-13.1571,-3.5556,0.8897,0.8897
-13.0991,-3.5556,0.8897,0.8897
-13.0412,-3.5556,0.8728,0.8728
-12.9832,-3.4976,0.8728,0.8728
-12.9252,-3.4976,0.8897,0.8897
-12.8673,-3.4976,0.8728,0.8728
-12.8093,-3.4397,0.8728,0.8728
-12.7514,-3.4397,0.8897,0.8897
-12.6934,-3.4397,0.8897,0.8897
-12.6354,-3.4397,0.8728,0.8728
-12.5775,-3.3817,0.8728,0.8728
-12.5195,-3.3817,0.8897,0.8897
-12.4616,-3.3817,0.8897,0.8897
-12.4036,-3.3817,0.8728,0.8728
-12.3456,-3.3238,0.8728,0.8728
-12.2877,-3.3238,0.8897,0.8897
-12.2297,-3.3238,0.8728,0.8728
-12.1718,-3.3238,0.8587,0.8587
-12.1138,-3.2658,0.8728,0.8728
-12.0558,-3.2658,0.8897,0.8897
-11.9979,-3.2658,0.8728,0.8728
-11.9399,-3.2078,0.8728,0.8728
-11.8820,-3.2078,0.8897,0.8897
-11.8240,-3.2078,0.8897,0.8897
-11.7660,-3.2078,0.8728,0.8728
-11.7081,-3.1499,0.8728,0.8728
-11.6501,-3.1499,0.8897,0.8897
-11.5922,-3.1499,0.8897,0.8897
-11.5342,-3.1499,0.8728,0.8728
-11.4762,-3.0919,0.8728,0.8728
-11.4183,-3.0919,0.8897,0.8897
-11.3603,-3.0919,0.8728,0.8728
-11.3024,-3.0340,0.8728,0.8728
-11.2444,-3.0340,0.8897,0.8897
-11.1864,-3.0340,0.8897,0.8897
-11.1285,-3.0340,0.8728,0.8728
-11.0705,-2.9760,0.8728,0.8728
-11.0126,-2.9760,0.8897,0.8897
-10.9546,-2.9760,0.8897,0.8897
-10.8966,-2.9760,0.8728,0.8728
-10.8387,-2.9180,0.8728,0.8728
-10.7807,-2.9180,0.8897,0.8897
-10.7228,-2.9180,0.8728,0.8728
-10.6648,-2.9180,0.8587,0.8587
-10.6068,-2.8601,0.8728,0.8728
-10.5489,-2.8601,0.8897,0.8897
-10.4909,-2.8601,0.8728,0.8728
-10.4330,-2.8021,0.8728,0.8728
-10.3750,-2.8021,0.8897,0.8897
-10.3170,-2.8021,0.8897,0.8897
-10.2591,-2.8021,0.8728,0.8728
-10.2011,-2.7442,0.8728,0.8728
-10.1432,-2.7442,0.8897,0.8897
-10.0852,-2.7442,0.8897,0.8897
-10.0272,-2.7442,0.8728,0.8728
-9.9693,-2.6862,0.8728,0.8728
-9.9113,-2.6862,0.8897,0.8897
-9.8534,-2.6862,0.8728,0.8728
-9.7954,-2.6862,0.8587,0.8587
-9.7374,-2.6282,0.8897,0.8897
-9.6795,-2.6282,0.8897,0.8897
-9.6215,-2.6282,0.8728,0.8728
-9.5636,-2.5703,0.8728,0.8728
-9.5056,-2.5703,0.8897,0.8897
-9.4476,-2.5703,0.8897,0.8897
-9.3897,-2.5703,0.8728,0.8728
-9.3317,-2.5123,0.8728,0.8728
-9.2738,-2.5123,0.8897,0.8897
-9.2158,-2.5123,0.8897,0.8897
-9.1578,-2.5123,0.8728,0.8728
-9.0999,-2.4544,0.8728,0.8728
-9.0419,-2.4544,0.8897,0.8897
-8.9840,-2.4544,0.8728,0.8728
-8.9260,-2.3964,0.8728,0.8728
-8.8680,-2.3964,0.8897,0.8897
-8.8101,-2.3964,0.8897,0.8897
-8.7521,-2.3964,0.8728,0.8728
-8.6942,-2.3384,0.8728,0.8728
-8.6362,-2.3384,0.8897,0.8897
-8.5782,-2.3384,0.8897,0.8897
-8.5203,-2.3384,0.8728,0.8728
-8.4623,-2.2805,0.8728,0.8728
-8.4044,-2.2805,0.8897,0.8897
-8.3464,-2.2805,0.8728,0.8728
-8.2884,-2.2805,0.8587,0.8587
-8.2305,-2.2225,0.8897,0.8897
-8.1725,-2.2225,0.8897,0.8897
-8.1146,-2.2225,0.8728,0.8728
-8.0566,-2.1646,0.8728,0.8728
-7.9986,-2.1646,0.8897,0.8897
-7.9407,-2.1646,0.8897,0.8897
-7.8827,-2.1646,0.8728,0.8728
-7.8248,-2.1066,0.8728,0.8728
-7.7668,-2.1066,0.8897,0.8897
-7.7088,-2.1066,0.8897,0.8897
-7.6509,-2.1066,0.8728,0.8728
-7.5929,-2.0486,0.8728,0.8728
-7.5350,-2.0486,0.8897,0.8897
-7.4770,-2.0486,0.8728,0.8728
-7.4190,-1.9907,0.8728,0.8728
-7.3611,-1.9907,0.8897,0.8897
-7.3031,-1.9907,0.8897,0.8897
-7.2452,-1.9907,0.8728,0.8728
-7.1872,-1.9327,0.8728,0.8728
-7.1292,-1.9327,0.8897,0.8897
-7.0713,-1.9327,0.8897,0.8897
-7.0133,-1.9327,0.8728,0.8728
-6.9554,-1.8748,0.8728,0.8728
-6.8974,-1.8748,0.8897,0.8897
-6.8394,-1.8748,0.8728,0.8728
-6.7815,-1.8748,0.8587,0.8587
-6.7235,-1.8168,0.8897,0.8897
-6.6656,-1.8168,0.8897,0.8897
-6.6076,-1.8168,0.8728,0.8728
-6.5496,-1.7588,0.8728,0.8728
-6.4917,-1.7588,0.8897,0.8897
-6.4337,-1.7588,0.8897,0.8897
-6.3758,-1.7588,0.8728,0.8728
-6.3178,-1.7009,0.8728,0.8728
-6.2598,-1.7009,0.8897,0.8897
-6.2019,-1.7009,0.8897,0.8897
-6.1439,-1.7009,0.8728,0.8728
-6.0860,-1.6429,0.8728,0.8728
-6.0280,-1.6429,0.8897,0.8897
-5.9700,-1.6429,0.8728,0.8728
-5.9121,-1.5850,0.8728,0.8728
-5.8541,-1.5850,0.8897,0.8897
-5.7962,-1.5850,0.8897,0.8897
-5.7382,-1.5850,0.8728,0.8728
-5.6802,-1.5270,0.8728,0.8728
-5.6223,-1.5270,0.8897,0.8897
-5.5643,-1.5270,0.8897,0.8897
-5.5064,-1.5270,0.8728,0.8728
-5.4484,-1.4690,0.8728,0.8728
-5.3904,-1.4690,0.8897,0.8897
-5.3325,-1.4690,0.8728,0.8728
-5.2745,-1.4690,0.8587,0.8587
-5.2166,-1.4111,0.8728,0.8728
-5.1586,-1.4111,0.8897,0.8897
-5.1006,-1.4111,0.8728,0.8728
-5.0427,-1.3531,0.8728,0.8728
-4.9847,-1.3531,0.8897,0.8897
-4.9268,-1.3531,0.8897,0.8897
-4.8688,-1.3531,0.8728,0.8728
-4.8108,-1.2952,0.8728,0.8728
-4.7529,-1.2952,0.8897,0.8897
-4.6949,-1.2952,0.8897,0.8897
-4.6370,-1.2952,0.8728,0.8728
-4.5790,-1.2372,0.8728,0.8728
-4.5210,-1.2372,0.8897,0.8897
-4.4631,-1.2372,0.8728,0.8728
-4.4051,-1.1792,0.8728,0.8728
-4.3472,-1.1792,0.8897,0.8897
-4.2892,-1.1792,0.8897,0.8897
-4.2312,-1.1792,0.8728,0.8728
-4.1733,-1.1213,0.8728,0.8728
-4.1153,-1.1213,0.8897,0.8897
-4.0574,-1.1213,0.8897,0.8897
-3.9994,-1.1213,0.8728,0.8728
-3.9414,-1.0633,0.8728,0.8728
-3.8835,-1.0633,0.8897,0.8897
-3.8255,-1.0633,0.8728,0.8728
-3.7676,-1.0633,0.8587,0.8587
-3.7096,-1.0054,0.8728,0.8728
-3.6516,-1.0054,0.8897,0.8897
-3.5937,-1.0054,0.8728,0.8728
-3.5357,-0.9474,0.8728,0.8728
-3.4778,-0.9474,0.8897,0.8897
-3.4198,-0.9474,0.8897,0.8897
-3.3618,-0.9474,0.8728,0.8728
-3.3039,-0.8894,0.8728,0.8728
-3.2459,-0.8894,0.8897,0.8897
-3.1880,-0.8894,0.8897,0.8897
-3.1300,-0.8894,0.8728,0.8728
-3.0720,-0.8315,0.8728,0.8728
-3.0141,-0.8315,0.8897,0.8897
-2.9561,-0.8315,0.8728,0.8728
-2.8982,-0.7735,0.8728,0.8728
-2.8402,-0.7735,0.8897,0.8897
-2.7822,-0.7735,0.8897,0.8897
-2.7243,-0.7735,0.8728,0.8728
-2.6663,-0.7156,0.8728,0.8728
-2.6084,-0.7156,0.8897,0.8897
-2.5504,-0.7156,0.8897,0.8897
-2.4924,-0.7156,0.8728,0.8728
-2.4345,-0.6576,0.8728,0.8728
-2.3765,-0.6576,0.8897,0.8897
-2.3186,-0.6576,0.8728,0.8728
-2.2606,-0.6576,0.8587,0.8587
-2.2026,-0.5996,0.8728,0.8728
-2.1447,-0.5996,0.8897,0.8897
-2.0867,-0.5996,0.8728,0.8728
-2.0288,-0.5417,0.8728,0.8728
-1.9708,-0.5417,0.8897,0.8897
-1.9128,-0.5417,0.8897,0.8897
-1.8549,-0.5417,0.8728,0.8728
-1.7969,-0.4837,0.8728,0.8728
-1.7390,-0.4837,0.8897,0.8897
-1.6810,-0.4837,0.8897,0.8897
-1.6230,-0.4837,0.8728,0.8728
-1.5651,-0.4258,0.8728,0.8728
-1.5071,-0.4258,0.8897,0.8897
-1.4492,-0.4258,0.8728,0.8728
-1.3912,-0.3678,0.8728,0.8728
-1.3332,-0.3678,0.8897,0.8897
-1.2753,-0.3678,0.8897,0.8897
-1.2173,-0.3678,0.8728,0.8728
-1.1594,-0.3098,0.8728,0.8728
-1.1014,-0.3098,0.8897,0.8897
-1.0434,-0.3098,0.8897,0.8897
-0.9855,-0.3098,0.8728,0.8728
-0.9275,-0.2519,0.8728,0.8728
-0.8696,-0.2519,0.8897,0.8897
-0.8116,-0.2519,0.8728,0.8728
-0.7536,-0.2519,0.8587,0.8587
-0.6957,-0.1939,0.8728,0.8728
-0.6377,-0.1939,0.8897,0.8897
-0.5798,-0.1939,0.8728,0.8728
-0.5218,-0.1360,0.8728,0.8728
-0.4638,-0.1360,0.8897,0.8897
-0.4059,-0.1360,0.8897,0.8897
-0.3479,-0.1360,0.8728,0.8728
-0.2900,-0.0780,0.8728,0.8728
-0.2320,-0.0780,0.8897,0.8897
-0.1740,-0.0780,0.8897,0.8897
-0.1161,-0.0780,0.8728,0.8728
-0.0581,-0.0200,0.8728,0.8728
-0.0002,-0.0200,0.8897,0.8897
0.0578,-0.0200,0.8728,0.8728
0.1158,0.0379,0.8728,0.8728
0.1737,0.0379,0.8897,0.8897
0.2317,0.0379,0.8897,0.8897
0.2896,0.0379,0.8728,0.8728
0.3476,0.0959,0.8728,0.8728
0.4056,0.0959,0.8897,0.8897
0.4635,0.0959,0.8897,0.8897
0.5215,0.0959,0.8728,0.8728
0.5794,0.1538,0.8728,0.8728
0.6374,0.1538,0.8897,0.8897
0.6954,0.1538,0.8728,0.8728
0.7533,0.1538,0.8587,0.8587
0.8113,0.2118,0.8728,0.8728
0.8692,0.2118,0.8897,0.8897
0.9272,0.2118,0.8728,0.8728
0.9852,0.2698,0.8728,0.8728
1.0431,0.2698,0.8897,0.8897
1.1011,0.2698,0.8897,0.8897
1.1590,0.2698,0.8728,0.8728
1.2170,0.3277,0.8728,0.8728
1.2750,0.3277,0.8897,0.8897
1.3329,0.3277,0.8897,0.8897
1.3909,0.3277,0.8728,0.8728
1.4488,0.3857,0.8728,0.8728
1.5068,0.3857,0.8897,0.8897
1.5648,0.3857,0.8728,0.8728
1.6227,0.3857,0.8587,0.8587
1.6807,0.4436,0.8897,0.8897
1.7386,0.4436,0.8897,0.8897
1.7966,0.4436,0.8728,0.8728
1.8546,0.5016,0.8728,0.8728
1.9125,0.5016,0.8897,0.8897
1.9705,0.5016,0.8897,0.8897
2.0284,0.5016,0.8728,0.8728
2.0864,0.5596,0.8728,0.8728
2.1444,0.5596,0.8897,0.8897
2.2023,0.5596,0.8897,0.8897
2.2603,0.5596,0.8728,0.8728
2.3182,0.6175,0.8728,0.8728
2.3762,0.6175,0.8897,0.8897
2.4342,0.6175,0.8728,0.8728
2.4921,0.6755,0.8728,0.8728
2.5501,0.6755,0.8897,0.8897
2.6080,0.6755,0.8897,0.8897
2.6660,0.6755,0.8728,0.8728
2.7240,0.7334,0.8728,0.8728
2.7819,0.7334,0.8897,0.8897
2.8399,0.7334,0.8897,0.8897
2.8978,0.7334,0.8728,0.8728
2.9558,0.7914,0.8728,0.8728
3.0138,0.7914,0.8897,0.8897
3.0717,0.7914,0.8728,0.8728
3.1297,0.7914,0.8587,0.8587
3.1876,0.8494,0.8897,0.8897
3.2456,0.8494,0.8897,0.8897
3.3036,0.8494,0.8728,0.8728
3.3615,0.9073,0.8728,0.8728
3.4195,0.9073,0.8897,0.8897
3.4774,0.9073,0.8897,0.8897
3.5354,0.9073,0.8728,0.8728
3.5934,0.9653,0.8728,0.8728
3.6513,0.9653,0.8897,0.8897
3.7093,0.9653,0.8897,0.8897
3.7672,0.9653,0.8728,0.8728
3.8252,1.0232,0.8728,0.8728
3.8832,1.0232,0.8897,0.8897
3.9411,1.0232,0.8728,0.8728
3.9991,1.0812,0.8728,0.8728
4.0570,1.0812,0.8897,0.8897
4.1150,1.0812,0.8897,0.8897
4.1730,1.0812,0.8728,0.8728
4.2309,1.1392,0.8728,0.8728
4.2889,1.1392,0.8897,0.8897
4.3468,1.1392,0.8897,0.8897
4.4048,1.1392,0.8728,0.8728
4.4628,1.1971,0.8728,0.8728
4.5207,1.1971,0.8897,0.8897
4.5787,1.1971,0.8728,0.8728
4.6366,1.1971,0.8587,0.8587
4.6946,1.2551,0.8728,0.8728
4.7526,1.2551,0.8897,0.8897
4.8105,1.2551,0.8728,0.8728
4.8685,1.3130,0.8728,0.8728
4.9264,1.3130,0.8897,0.8897
4.9844,1.3130,0.8897,0.8897
5.0424,1.3130,0.8728,0.8728
5.1003,1.3710,0.8728,0.8728
5.1583,1.3710,0.8897,0.8897
5.2162,1.3710,0.8897,0.8897
5.2742,1.3710,0.8728,0.8728
5.3322,1.4290,0.8728,0.8728
5.3901,1.4290,0.8897,0.8897
5.4481,1.4290,0.8728,0.8728
5.5060,1.4869,0.8728,0.8728
5.5640,1.4869,0.8897,0.8897
5.6220,1.4869,0.8897,0.8897
5.6799,1.4869,0.8728,0.8728
5.7379,1.5449,0.8728,0.8728
5.7958,1.5449,0.8897,0.8897
5.8538,1.5449,0.8897,0.8897
5.9118,1.5449,0.8728,0.8728
5.9697,1.6028,0.8728,0.8728
6.0277,1.6028,0.8897,0.8897
6.0856,1.6028,0.8728,0.8728
6.1436,1.6608,0.8587,0.8587
6.2016,1.6608,0.8728,0.8728
6.2595,1.6608,0.8897,0.8897
6.3175,1.6608,0.8728,0.8728
6.3754,1.7188,0.8728,0.8728
6.4334,1.7188,0.8897,0.8897
6.4914,1.7188,0.8897,0.8897
6.5493,1.7188,0.8728,0.8728
6.6073,1.7767,0.8728,0.8728
6.6652,1.7767,0.8897,0.8897
6.7232,1.7767,0.8728,0.8728
6.7812,1.7767,0.8587,0.8587
6.8391,1.8347,0.8728,0.8728
6.8971,1.8347,0.8897,0.8897
6.9550,1.8347,0.8728,0.8728
7.0130,1.8926,0.8728,0.8728
7.0710,1.8926,0.8897,0.8897
7.1289,1.8926,0.8897,0.8897
7.1869,1.8926,0.8728,0.8728
7.2448,1.9506,0.8728,0.8728
7.3028,1.9506,0.8897,0.8897
7.3608,1.9506,0.8897,0.8897
7.4187,1.9506,0.8728,0.8728
7.4767,2.0086,0.8728,0.8728
7.5346,2.0086,0.8897,0.8897
7.5926,2.0086,0.8728,0.8728
7.6506,2.0665,0.8728,0.8728
7.7085,2.0665,0.8897,0.8897
7.7665,2.0665,0.8897,0.8897
7.8244,2.0665,0.8728,0.8728
7.8824,2.1245,0.8728,0.8728
7.9404,2.1245,0.8897,0.8897
7.9983,2.1245,0.8897,0.8897
8.0563,2.1245,0.8728,0.8728
8.1142,2.1824,0.8728,0.8728
8.1722,2.1824,0.8897,0.8897
8.2302,2.1824,0.8728,0.8728
8.2881,2.1824,0.8587,0.8587
8.3461,2.2404,0.8728,0.8728
8.4040,2.2404,0.8897,0.8897
8.4620,2.2404,0.8728,0.8728
8.5200,2.2984,0.8728,0.8728
8.5779,2.2984,0.8897,0.8897
8.6359,2.2984,0.8897,0.8897
8.6938,2.2984,0.8728,0.8728
8.7518,2.3563,0.8728,0.8728
8.8098,2.3563,0.8897,0.8897
8.8677,2.3563,0.8897,0.8897
8.9257,2.3563,0.8728,0.8728
8.9836,2.4143,0.8728,0.8728
9.0416,2.4143,0.8897,0.8897
9.0996,2.4143,0.8728,0.8728
9.1575,2.4722,0.8728,0.8728
9.2155,2.4722,0.8897,0.8897
9.2734,2.4722,0.8897,0.8897
9.3314,2.4722,0.8728,0.8728
9.3894,2.5302,0.8728,0.8728
9.4473,2.5302,0.8897,0.8897
9.5053,2.5302,0.8897,0.8897
9.5632,2.5302,0.8728,0.8728
9.6212,2.5882,0.8728,0.8728
9.6792,2.5882,0.8897,0.8897
9.7371,2.5882,0.8728,0.8728
9.7951,2.5882,0.8587,0.8587
9.8530,2.6461,0.8728,0.8728
9.9110,2.6461,0.8897,0.8897
9.9690,2.6461,0.8728,0.8728
10.0269,2.7041,0.8728,0.8728
10.0849,2.7041,0.8897,0.8897
10.1428,2.7041,0.8897,0.8897
10.2008,2.7041,0.8728,0.8728
10.2588,2.7620,0.8728,0.8728
10.3167,2.7620,0.8897,0.8897
10.3747,2.7620,0.8897,0.8897
10.4326,2.7620,0.8728,0.8728
10.4906,2.8200,0.8728,0.8728
10.5486,2.8200,0.8897,0.8897
10.6065,2.8200,0.8728,0.8728
10.6645,2.8200,0.8587,0.8587
10.7224,2.8780,0.8897,0.8897
10.7804,2.8780,0.8897,0.8897
10.8384,2.8780,0.8728,0.8728
10.8963,2.9359,0.8728,0.8728
10.9543,2.9359,0.8897,0.8897
11.0122,2.9359,0.8897,0.8897
11.0702,2.9359,0.8728,0.8728
11.1282,2.9939,0.8728,0.8728
11.1861,2.9939,0.8897,0.8897
11.2441,2.9939,0.8897,0.8897
11.3020,2.9939,0.8728,0.8728
11.3600,3.0518,0.8728,0.8728
11.4180,3.0518,0.8897,0.8897
11.4759,3.0518,0.8728,0.8728
11.5339,3.0518,0.8587,0.8587
11.5918,3.1098,0.8728,0.8728
11.6498,3.1098,0.8897,0.8897
11.7078,3.1098,0.8728,0.8728
11.7657,3.1678,0.8728,0.8728
11.8237,3.1678,0.8897,0.8897
11.8816,3.1678,0.8897,0.8897
11.9396,3.1678,0.8728,0.8728
11.9976,3.2257,0.8728,0.8728
12.0555,3.2257,0.8897,0.8897
12.1135,3.2257,0.8897,0.8897
12.1714,3.2257,0.8728,0.8728
12.2294,3.2837,0.8728,0.8728
12.2874,3.2837,0.8897,0.8897
12.3453,3.2837,0.8728,0.8728
12.4033,3.2837,0.8587,0.8587
12.4612,3.3416,0.8728,0.8728
12.5192,3.3416,0.8897,0.8897
12.5772,3.3416,0.8728,0.8728
12.6351,3.3996,0.8728,0.8728
12.6931,3.3996,0.8897,0.8897
12.7510,3.3996,0.8897,0.8897
12.8090,3.3996,0.8728,0.8728
12.8670,3.4576,0.8728,0.8728
12.9249,3.4576,0.8897,0.8897
12.9829,3.4576,0.8897,0.8897
13.0408,3.4576,0.8728,0.8728
13.0988,3.5155,0.8728,0.8728
13.1568,3.5155,0.8897,0.8897
13.2147,3.5155,0.8728,0.8728
13.2727,3.5155,0.8587,0.8587
13.3306,3.5735,0.8728,0.8728
13.3886,3.5735,0.8897,0.8897
13.4466,3.5735,0.8728,0.8728
13.5045,3.6314,0.8728,0.8728
13.5625,3.6314,0.8897,0.8897
13.6204,3.6314,0.8897,0.8897
13.6784,3.6314,0.8728,0.8728
13.7364,3.6894,0.8728,0.8728
13.7943,3.6894,0.8897,0.8897
13.8523,3.6894,0.8897,0.8897
13.9102,3.6894,0.8728,0.8728
13.9682,3.7474,0.8728,0.8728
14.0262,3.7474,0.8897,0.8897
14.0841,3.7474,0.8728,0.8728
14.1421,3.7474,0.8587,0.8587
14.2000,3.8053,0.8728,0.8728
14.2580,3.8053,0.8897,0.8897
14.3160,3.8053,0.8728,0.8728
14.3739,3.8633,0.8728,0.8728
14.4319,3.8633,0.8897,0.8897
14.4898,3.8633,0.8897,0.8897
14.5478,3.8633,0.8728,0.8728
14.6058,3.9212,0.8728,0.8728
14.6637,3.9212,0.8897,0.8897
14.7217,3.9212,0.8897,0.8897
14.7796,3.9212,0.8728,0.8728
14.8376,3.9792,0.8728,0.8728
14.8956,3.9792,0.8897,0.8897
14.9535,3.9792,0.8728,0.8728
15.0115,4.0372,0.8728,0.8728
15.0694,4.0372,0.8897,0.8897
15.1274,4.0372,0.8897,0.8897
15.1854,4.0372,0.8728,0.8728
15.2433,4.0951,0.8728,0.8728
15.3013,4.0951,0.8897,0.8897
15.3592,4.0951,0.8728,0.8728
15.4172,4.1531,0.8728,0.8728
15.4752,4.1531,0.8897,0.8897
15.5331,4.1531,0.8897,0.8897
15.5911,4.2110,0.8587,0.8587
15.6490,4.2110,0.8728,0.8728
15.7070,4.2110,0.8897,0.8897
15.7650,4.2110,0.8728,0.8728
15.8229,4.2690,0.8728,0.8728
15.8809,4.2690,0.8897,0.8897
15.9388,4.2690,0.8728,0.8728
15.9968,4.3270,0.8790,0.8790
16.0548,4.3270,0.8897,0.8897
16.1127,4.3270,0.8728,0.8728
16.1707,4.3849,0.8897,0.8897
16.2286,4.3849,0.8790,0.8790
16.2866,4.4429,0.8728,0.8728
16.3446,4.4429,0.8897,0.8897
16.4025,4.4429,0.8728,0.8728
16.4605,4.5008,0.8790,0.8790
16.5184,4.5008,0.8790,0.8790
16.5764,4.5588,0.8790,0.8790
16.6344,4.5588,0.8790,0.8790
16.6923,4.6168,0.8790,0.8790
16.7503,4.6168,0.8897,0.8897
16.8082,4.6168,0.8728,0.8728
16.8662,4.6747,0.9049,0.9049
16.9242,4.6747,0.8790,0.8790
16.9821,4.7327,0.9049,0.9049
17.0401,4.7327,0.8790,0.8790
17.0980,4.7906,0.8897,0.8897
17.1560,4.7906,0.8790,0.8790
17.2140,4.8486,0.8790,0.8790
17.2719,4.8486,0.8790,0.8790
17.3299,4.9066,0.8836,0.8836
